Track n,Slice n,X,Y,TGF
2,24,782.1484289,243.40968,P
2,25,782.9129668,247.5722797,P
2,26,780.3306757,261.4353065,P
2,27,786.6379693,266.4295329,P
2,28,778.0695204,287.3314537,P
2,29,784.7159228,271.2308169,P
2,30,783.1793491,266.3674384,P
2,31,783.5447724,262.6852253,P
2,32,778.4678887,261.910516,P
2,33,771.7260192,264.9970125,P
2,34,785.4142265,268.5260699,P
2,35,775.5895404,267.4866234,P
2,36,779.9674359,266.5872746,P
2,37,784.2120145,259.3357122,P
2,38,784.4557585,252.4697855,P
2,39,779.4503852,247.2639979,P
2,40,777.105068,247.535366,P
2,41,778.3372353,249.139311,P
2,42,777.6430025,240.8133371,P
2,43,778.9584712,246.1804683,P
2,44,776.8759481,247.2261739,P
2,45,774.697003,243.3857023,P
2,46,781.4672165,247.6977893,P
2,47,783.7962322,255.4085174,P
2,48,783.6412828,240.4297551,P
2,49,775.5199322,240.6546996,P
2,50,778.4690847,234.9548579,P
2,51,775.7193412,233.8932053,P
2,52,773.5003268,234.8864844,P
2,53,770.4513219,236.860149,P
2,54,778.1192283,224.0665771,P
2,55,775.0633632,223.0868951,P
2,56,778.5787376,221.0440729,P
2,57,779.2556541,222.0797597,P
2,58,777.8681227,207.9305302,P
2,59,779.6548528,219.1600204,P
2,60,780.1626321,203.845228,P
2,61,778.576076,206.4361194,P
2,62,784.9526794,202.1740658,P
2,63,780.1918638,202.1779578,P
2,64,779.1072795,197.5592357,P
2,65,780.1953403,191.534276,P
2,66,777.9453757,191.2825258,P
2,67,781.0943269,188.7888926,P
2,68,779.8131822,185.706223,P
2,69,781.1652361,188.9160511,P
2,70,780.0399882,185.3447816,P
2,71,787.3332892,187.4062745,P
2,72,789.509023,182.9920845,P
2,73,784.2996967,179.201619,P
2,74,782.4300326,181.2741689,P
2,75,784.2675336,179.1810509,P
2,76,780.4148247,184.1878526,P
2,77,789.3024734,175.8115605,P
2,78,786.9988276,167.8916039,P
2,79,790.8243912,170.1568257,P
2,80,785.7151033,175.5695753,P
2,81,780.7079795,186.685406,P
2,82,784.2259464,189.6712722,P
2,83,790.458555,192.7310737,P
2,84,788.4390407,184.4857409,P
2,85,787.9128862,175.7677704,P
2,86,782.5296807,183.3922403,P
2,87,783.6906033,181.3480785,P
2,88,788.1889736,179.6097148,P
2,89,778.2021049,183.0911596,P
2,90,784.1809821,190.8011946,P
2,91,779.5871838,189.6963175,P
2,92,789.4663344,196.1682163,P
2,93,784.2859314,183.6931676,P
2,94,790.9281424,188.8853286,P
2,95,787.9178179,189.7453081,P
2,96,790.7769313,189.7849255,P
2,97,790.7986902,180.1518169,P
3,1,777.5957157,342.0123772,P
3,2,777.9282034,334.8720559,P
3,3,783.7288087,326.1993654,P
3,4,777.2971779,328.1496196,P
3,5,780.175606,327.2845867,P
3,6,775.823057,320.359378,P
3,7,777.821121,308.768953,P
3,8,777.7963262,305.2953592,P
3,9,778.9976116,303.3148081,P
3,10,779.257926,309.6055228,P
3,11,776.4694702,298.9545003,P
3,12,775.2863529,271.914575,P
3,13,772.099896,265.7500632,P
3,14,774.0928301,253.7431709,P
3,15,778.0940849,254.7379432,P
3,16,776.6075104,254.2109582,P
3,17,778.8489215,255.8229067,P
3,18,776.2065108,261.0414825,P
3,19,778.6951552,264.3571815,P
3,20,782.1938413,263.6855945,P
3,21,779.5605199,264.9167589,P
3,22,781.1005266,254.326518,P
3,23,782.7312585,256.4090554,P
3,24,780.2654629,253.4339337,P
3,25,783.0364486,256.3241407,P
3,26,790.3251665,262.9525044,P
3,27,785.9556935,276.4783012,P
3,28,781.6595201,285.8325672,P
3,29,781.9232604,273.8193787,P
3,30,786.8135448,268.7862107,P
3,31,780.6690581,266.1708815,P
3,32,785.9774671,263.9225184,P
3,33,781.8317489,275.4618769,P
3,34,785.966268,290.3532153,P
3,35,782.2568846,294.7818938,P
3,36,782.1649252,294.4717138,P
3,37,785.9917151,294.2312716,P
3,38,781.2006715,297.3380235,P
3,39,782.2968564,289.1620684,P
3,40,785.3445917,291.2881012,P
3,41,780.9010157,290.4756938,P
3,42,783.7836281,285.1698988,P
3,43,782.6175289,296.6886038,P
3,44,780.6361053,293.9603629,P
3,45,780.9044826,287.1160081,P
3,46,782.8825976,286.8184038,P
3,47,780.6668841,292.4532634,P
3,48,779.9601529,283.9546069,P
3,49,778.8340449,281.5489842,P
3,50,782.7389954,278.0953916,P
3,51,784.3777007,274.001889,P
3,52,784.0551959,270.7026312,P
3,53,785.8261256,275.3449057,P
3,54,784.0873772,267.3655333,P
3,55,782.2833375,269.2634428,P
3,56,788.4530312,261.4444456,P
3,57,784.4705788,264.8587719,P
3,58,781.1338633,262.9782067,P
3,59,781.254495,260.6782719,P
3,60,782.0782407,256.6100544,P
3,61,788.8342089,256.809661,P
3,62,786.4331985,255.4009948,P
3,63,783.0371505,258.6181979,P
3,64,785.6813848,253.7959719,P
3,65,791.114273,250.2352607,P
3,66,793.5386482,239.9268808,P
3,67,788.5226744,242.3101959,P
3,68,786.8533856,236.8010251,P
3,69,793.1391943,226.8942997,P
3,70,789.5377085,228.1273433,P
3,71,791.4164583,232.5076651,P
3,72,793.3827642,228.1744472,P
3,73,788.9063117,237.3964553,P
3,74,789.4724178,224.9220789,P
3,75,790.5369837,222.8581228,P
3,76,787.0249803,223.0549104,P
3,77,787.9443369,223.0693459,P
3,78,785.0338718,215.8757367,P
3,79,792.9541161,210.6071512,P
3,80,793.035151,207.8832763,P
3,81,794.7647865,209.3525801,P
3,82,789.1537911,210.7927257,P
3,83,791.4837336,217.319577,P
3,84,789.0966561,214.2083775,P
3,85,787.4989788,219.4445887,P
3,86,787.3903092,219.2654077,P
3,87,790.4400323,211.0088494,P
3,88,789.3961914,213.365832,P
3,89,791.2000778,209.6659494,P
3,90,793.7998214,215.4246765,P
3,91,793.589618,216.2223444,P
3,92,792.7552703,210.1481806,P
3,93,792.9563911,210.8779616,P
3,94,785.949125,211.7592622,P
3,95,785.7959136,204.0319348,P
3,96,784.4670187,199.34428,P
3,97,786.9524548,207.7170413,P
4,1,762.3674266,538.3592324,P
4,2,752.9526793,547.2438336,P
4,3,760.8267807,540.8495759,P
4,4,763.3264188,545.3107676,P
4,5,754.5662146,545.2422039,P
4,6,755.0075013,543.0059694,P
4,7,754.1300797,556.6714756,P
4,8,759.0516458,548.8105983,P
4,9,749.9393975,553.9801755,P
4,10,750.0797127,557.6082514,P
4,11,749.0315727,551.9093316,P
4,12,756.1172187,554.1524011,P
4,13,754.4683274,554.6775388,P
4,14,753.3752546,553.6659187,P
4,15,755.3441093,552.8779165,P
4,16,753.1256564,554.4252379,P
4,17,761.3062086,554.9597683,P
4,18,757.4754599,565.1783846,P
4,19,759.753884,569.9342435,P
4,20,757.7144245,571.9277059,P
4,21,759.4910492,564.5850995,P
4,22,757.3500932,573.7647841,P
4,23,752.709465,563.141969,P
4,24,753.0887695,571.3663424,P
4,25,755.8609014,565.7035494,P
4,26,758.2249493,573.6614072,P
4,27,758.5980663,573.3457025,P
4,28,756.8220988,576.6325553,P
4,29,761.7801484,573.7649744,P
4,30,758.4200433,580.3416344,P
4,31,763.7618386,577.314085,P
4,32,756.2556814,571.6173885,P
4,33,749.1317208,546.7951655,P
4,34,752.2156095,538.2380505,P
4,35,751.3547951,536.5683173,P
4,36,751.7397002,546.6412944,P
4,37,760.3542527,548.8532889,P
4,38,755.5690571,547.7787247,P
4,39,752.5598587,541.7220204,P
4,40,755.0719356,542.385539,P
4,41,756.1944215,542.2787798,P
4,42,751.4246776,542.9478651,P
4,43,751.7939579,542.7778483,P
4,44,747.6141682,542.7488415,P
4,45,756.2218258,543.5047094,P
4,46,755.1320519,548.0665023,P
4,47,758.375119,539.3523988,P
4,48,759.1649456,547.6973789,P
4,49,760.3918192,538.3221394,P
4,50,761.8733302,546.0977239,P
4,51,756.9857341,548.3373699,P
4,52,760.4336043,546.4328989,P
4,53,757.9269718,549.0226522,P
4,54,758.8236615,555.0766913,P
4,55,763.6292574,550.5128373,P
4,56,755.1893298,553.187034,P
4,57,759.0202585,555.2752997,P
4,58,758.9548918,552.7987931,P
4,59,759.18485,555.3217543,P
4,60,755.9840267,553.6778204,P
4,61,760.2030617,561.1201374,P
4,62,756.1428997,557.4465495,P
4,63,763.3871846,564.3665532,P
4,64,757.7585734,556.8947521,P
4,65,759.9736689,559.1454945,P
4,66,758.697192,560.2374337,P
4,67,758.1100545,558.6360477,P
4,68,752.7026926,554.4802584,P
4,69,756.8323297,566.0167167,P
4,70,758.262144,567.7044279,P
4,71,757.685705,565.5125546,P
4,72,762.5377453,564.7933739,P
4,73,764.1128498,569.3928596,P
4,74,760.7422102,570.0723877,P
4,75,764.7078459,569.5297947,P
4,76,763.3516229,572.0167545,P
4,77,763.8883543,576.3343967,P
4,78,764.0115071,581.3834254,P
4,79,763.9715802,580.3654649,P
4,80,758.7657789,580.963237,P
4,81,770.6368234,585.1243977,P
4,82,767.8788305,588.3429635,P
4,83,765.6408297,585.4825486,P
4,84,764.1522985,582.9157848,P
4,85,760.1328642,589.5197738,P
4,86,764.8177548,587.4306733,P
4,87,757.0873335,589.5602094,P
4,88,763.3086126,592.533134,P
4,89,762.2318919,596.0810228,P
4,90,767.1289786,602.9696332,P
4,91,768.3169047,600.9275511,P
4,92,761.9532701,601.0557858,P
4,93,770.8165209,604.0978825,P
4,94,768.4221579,604.2355768,P
4,95,764.5602114,599.9946272,P
4,96,762.1082796,608.4661389,P
4,97,767.2673511,601.4251295,P
5,1,752.2946444,553.5778584,P
5,2,752.058069,551.5121743,P
5,3,754.4116317,553.2444121,P
5,4,752.2474885,553.1275735,P
5,5,752.722748,551.5702043,P
5,6,755.569096,554.0669834,P
5,7,754.9201908,552.1549408,P
5,8,754.9212637,551.0117869,P
5,9,753.0532859,551.4694965,P
5,10,755.5738532,553.9412511,P
5,11,754.8995514,550.9258085,P
5,12,754.0084397,550.861948,P
5,13,755.9398199,551.573637,P
5,14,746.0863669,558.1946419,P
5,15,750.7278869,560.6023285,P
5,16,756.4089232,565.9782016,P
5,17,756.8562606,567.1610099,P
5,18,748.7656689,578.6706784,P
5,19,759.1860233,577.9858003,P
5,20,758.0578001,575.326895,P
5,21,761.1476259,573.4899965,P
5,22,754.5622885,579.3766497,P
5,23,761.199824,579.0192394,P
5,24,760.9273168,580.1210675,P
5,25,756.5798575,580.6296294,P
5,26,761.0334059,582.220545,P
5,27,760.3557489,581.8725687,P
5,28,760.2017288,580.4229869,P
5,29,760.4937491,584.0427017,P
5,30,758.5748568,583.2479348,P
5,31,757.3627369,581.3540575,P
5,32,757.254854,577.395722,P
5,33,750.3378563,560.8150631,P
5,34,752.0668145,543.9950917,P
5,35,754.6370482,545.3534135,P
5,36,752.2193374,543.3995351,P
5,37,757.9201911,553.6922023,P
5,38,756.2718263,546.8126667,P
5,39,767.5598811,554.9601782,P
5,40,760.6221437,561.5353622,P
5,41,765.27044,566.9473977,P
5,42,767.5127855,565.0402329,P
5,43,767.4218325,566.8398405,P
5,44,763.5255563,575.9124222,P
5,45,762.3011566,575.0104895,P
5,46,762.2874764,570.0943053,P
5,47,762.4109777,571.2946941,P
5,48,762.6297451,577.0270936,P
5,49,757.4822944,579.0229797,P
5,50,760.1402202,580.8903903,P
5,51,756.2393029,584.4705007,P
5,52,756.9151728,582.1543149,P
5,53,755.9593761,585.466813,P
5,54,757.3766441,585.9099676,P
5,55,759.3736819,582.9942204,P
5,56,761.6140926,590.5422062,P
5,57,753.2429173,589.1803391,P
5,58,757.4939081,590.6731222,P
5,59,752.8293547,591.4612485,P
5,60,758.2504816,594.9898005,P
5,61,756.4250811,595.9044111,P
5,62,753.6538681,595.6573887,P
5,63,763.9708668,593.0501549,P
5,64,757.4087684,595.3121424,P
5,65,760.4686128,595.7619517,P
5,66,764.3568911,598.4332274,P
5,67,769.5469222,595.4761708,P
5,68,766.9537293,600.7860091,P
5,69,767.340894,597.8265265,P
5,70,766.3544626,595.8949918,P
5,71,770.4349892,596.616998,P
5,72,759.315633,596.4094482,P
5,73,768.5404247,595.3408461,P
5,74,761.5368915,591.3009364,P
5,75,763.627338,591.9319887,P
5,76,770.7485513,596.8993976,P
5,77,764.1682106,600.097152,P
5,78,770.5136697,601.4497825,P
5,79,769.5878712,598.8388795,P
5,80,767.4463967,610.5028582,P
5,81,764.0968186,611.4106233,P
5,82,762.8617663,614.5894186,P
5,83,768.0352868,609.7261862,P
5,84,765.6170343,620.1765771,P
5,85,758.4965814,612.3452066,P
5,86,760.7445911,611.4055468,P
5,87,762.1325527,623.5999163,P
5,88,766.2323347,619.7078687,P
5,89,764.4784035,627.2230068,P
5,90,766.6129463,626.4084425,P
5,91,761.9081218,628.9949415,P
5,92,764.731418,629.3010514,P
5,93,761.778075,632.8968192,P
5,94,757.2148902,634.4082115,P
5,95,763.1792037,634.8916018,P
5,96,761.8571454,637.9838101,P
5,97,759.3514444,638.0456809,P
6,1,794.329935,316.7912029,N
6,2,795.8190118,312.4010013,N
6,3,790.3370321,308.0301593,N
6,4,787.8530136,301.0908557,N
6,5,794.6557277,299.4300329,N
6,6,788.6477016,299.4207255,N
6,7,790.6032107,295.284449,N
6,8,782.403463,294.6447503,N
6,9,790.1328543,281.9598927,N
6,10,790.2512841,288.6885522,N
6,11,793.7588251,282.1141806,N
6,12,795.3967481,273.8748489,N
6,13,794.0578164,270.6621159,N
6,14,789.8425784,269.8773994,N
6,15,791.3213812,276.6752008,N
6,16,790.8499968,276.9271861,N
6,17,790.8354585,276.0283358,N
6,18,799.0432253,269.618574,N
6,19,792.3469706,259.2498171,N
6,20,799.5782938,268.5018226,N
6,21,791.4202307,258.4078938,N
6,22,792.3195987,254.6846589,N
6,23,795.2208878,257.6281869,N
6,24,794.1395338,255.4625185,N
6,25,793.6812594,252.6121379,N
6,26,796.7578258,246.855844,N
6,27,785.4191269,240.2319751,N
6,28,785.985016,238.7780798,N
6,29,787.615254,231.0706949,N
6,30,789.5214975,224.5414954,N
6,31,789.370814,218.243418,N
6,32,789.7513176,219.8758725,N
6,33,790.3782248,245.6007924,N
6,34,785.694766,241.1525826,N
6,35,786.2345302,241.1177239,N
6,36,786.4163763,233.7322235,N
6,37,783.1029156,227.7505945,N
6,38,784.2643456,215.2798354,N
6,39,787.3064554,215.7749414,N
6,40,783.4306946,207.6445027,N
6,41,787.1450491,206.7538352,N
6,42,784.2494977,205.3659692,N
6,43,788.1881994,199.9776123,N
6,44,786.6682057,189.5585375,N
6,45,781.6692486,185.6153688,N
6,46,785.7688156,183.3358681,N
6,47,786.6650827,181.336873,N
6,48,787.3600179,171.9810031,N
6,49,789.0494368,167.3793807,N
6,50,786.7215995,162.3276326,N
6,51,784.6549324,152.8809107,N
6,52,784.0325916,148.9168342,N
6,53,782.3903622,145.2461626,N
6,54,786.5353732,141.6200988,N
6,55,784.5488505,133.454162,N
6,56,788.4184351,127.1990857,N
6,57,788.4886483,130.8753562,N
6,58,780.0290263,126.084137,N
6,59,785.7796489,125.9502138,N
6,60,787.4151303,125.4862191,N
6,61,785.4770951,118.3503851,N
6,62,784.0664194,115.0953316,N
6,63,787.9637925,115.6553202,N
6,64,786.7336742,106.5973041,N
6,65,790.38792,102.1781707,N
6,66,788.2359119,90.92748295,N
6,67,789.6797739,92.78123768,N
6,68,782.8337769,89.3644402,N
6,69,790.1524773,91.85188238,N
6,70,787.9934097,84.61058211,N
6,71,786.4980247,79.4537903,N
6,72,789.0715193,82.80594753,N
6,73,790.0137208,81.10726508,N
6,74,787.8417063,75.99337319,N
6,75,790.1739753,73.69136069,N
6,76,780.3475937,76.48020411,N
6,77,786.7155712,75.87378771,N
6,78,785.3738444,77.50404836,N
6,79,784.9485659,68.57688235,N
6,80,789.113289,67.41498465,N
6,81,787.6391452,61.19248551,N
6,82,787.5510231,61.39402967,N
6,83,784.2807554,54.51931049,N
6,84,784.27483,53.17545538,N
6,85,781.9561155,56.37086181,N
6,86,784.3541367,64.73304898,N
6,87,793.5111129,78.46366834,N
6,88,785.3439806,73.89568475,N
6,89,785.1061049,70.49962552,N
6,90,780.510874,68.82524785,N
6,91,777.5124397,53.84303036,N
6,92,787.6617155,58.32583091,N
6,93,793.0374389,58.23736439,N
6,94,786.9132185,52.29912488,N
6,95,787.518954,50.16272972,N
6,96,786.2312347,48.09944052,N
6,97,790.8927365,49.09284842,N
7,1,791.8268533,314.6230732,N
7,2,793.4885835,311.6893167,N
7,3,794.1812743,308.9059723,N
7,4,788.4935181,305.5124647,N
7,5,788.0227015,304.6429376,N
7,6,789.7387341,296.8216217,N
7,7,790.0136718,296.5718505,N
7,8,783.7821192,293.0742131,N
7,9,786.0603636,291.8843961,N
7,10,795.0249745,285.4728627,N
7,11,791.8437534,281.6884593,N
7,12,794.5511228,281.5091362,N
7,13,787.9990267,274.5750058,N
7,14,789.6522475,276.4753228,N
7,15,792.505698,278.0203091,N
7,16,790.6371529,276.154855,N
7,17,788.3282508,277.25005,N
7,18,797.2122284,268.9882408,N
7,19,797.5449085,268.9555337,N
7,20,791.755499,269.0607965,N
7,21,794.821452,257.6482435,N
7,22,795.0310521,258.4061224,N
7,23,798.3285889,261.4438718,N
7,24,794.0897682,255.3062424,N
7,25,794.8309712,251.7419468,N
7,26,791.5596565,250.9259748,N
7,27,789.1247625,235.164349,N
7,28,784.8087522,235.3473207,N
7,29,789.8364197,227.0072682,N
7,30,792.6100389,226.535264,N
7,31,792.856861,219.3510814,N
7,32,791.1122758,219.5379467,N
7,33,790.0679714,248.8458148,N
7,34,787.1619876,238.5250617,N
7,35,790.0685267,244.3568399,N
7,36,788.3440396,234.1155186,N
7,37,786.820406,224.9860323,N
7,38,787.075501,220.1421351,N
7,39,782.0296247,210.9612878,N
7,40,782.6330883,204.1256121,N
7,41,779.0294767,213.8683697,N
7,42,784.6332364,206.8510588,N
7,43,781.2047911,198.1437444,N
7,44,788.0703804,192.8476953,N
7,45,787.6113556,189.3957395,N
7,46,785.7278637,190.5350708,N
7,47,784.72424,182.5766462,N
7,48,782.9866472,174.6082776,N
7,49,782.9092304,171.1434893,N
7,50,789.3261108,164.1089288,N
7,51,791.4013088,159.3165988,N
7,52,785.3460138,146.4720988,N
7,53,782.9763378,143.6798585,N
7,54,780.2166631,135.8845393,N
7,55,784.0248735,136.4976711,N
7,56,785.698452,129.2416497,N
7,57,786.4657576,125.4645528,N
7,58,788.265248,124.0861219,N
7,59,785.5970674,118.0109332,N
7,60,788.6414022,122.3460617,N
7,61,790.5592487,119.0104804,N
7,62,793.1723958,115.376347,N
7,63,791.2276984,112.3516065,N
7,64,790.5444539,111.7269492,N
7,65,785.6585167,105.3531959,N
7,66,793.2543883,100.2495555,N
7,67,790.1960346,93.95235114,N
7,68,785.3059288,92.71849767,N
7,69,786.035727,87.31298611,N
7,70,786.8791,86.16604548,N
7,71,788.4160742,83.45736702,N
7,72,791.3445887,84.92876654,N
7,73,787.0462475,79.65432037,N
7,74,789.8466704,75.10678888,N
7,75,785.1345464,67.98798302,N
7,76,789.1654853,76.8850361,N
7,77,788.4843079,81.24599089,N
7,78,787.0642933,73.80435721,N
7,79,787.5370903,68.53252795,N
7,80,786.342056,72.34585456,N
7,81,788.7531423,61.46629331,N
7,82,786.3883931,59.36691041,N
7,83,786.2952557,55.15431191,N
7,84,785.9607437,49.67226081,N
7,85,785.3545211,61.14548931,N
7,86,785.2642017,60.42335131,N
7,87,791.9507214,91.51937371,N
7,88,791.0635822,93.04372784,N
7,89,794.1661366,90.15352536,N
7,90,792.3782554,84.67337751,N
7,91,793.6151379,80.3559893,N
7,92,798.9973801,88.75452307,N
7,93,798.0057686,85.08157599,N
7,94,802.6812239,78.80796309,N
7,95,799.3992532,82.38178784,N
7,96,800.5873169,85.8846899,N
7,97,798.9143087,80.95303402,N
8,1,779.8531069,344.429966,N
8,2,777.1035916,333.1615216,N
8,3,780.0585857,328.6430947,N
8,4,769.7227152,325.8040876,N
8,5,780.9412846,324.03079,N
8,6,781.1158785,316.5156231,N
8,7,777.5820492,311.8634417,N
8,8,778.1041023,306.8376806,N
8,9,776.1517935,299.9598452,N
8,10,778.7880087,305.6592066,N
8,11,779.6713942,300.2157901,N
8,12,776.5518712,280.4639391,N
8,13,774.7764814,264.1134988,N
8,14,781.7670888,259.2729007,N
8,15,779.9131783,251.8354398,N
8,16,780.8754551,249.6175207,N
8,17,781.8436717,253.1794031,N
8,18,779.516147,261.5458107,N
8,19,776.3756872,261.9943148,N
8,20,781.213998,266.4340998,N
8,21,779.5355621,259.6799819,N
8,22,786.1985399,257.6612282,N
8,23,784.3521288,252.4475365,N
8,24,784.0885948,255.1789263,N
8,25,780.7628586,252.2915606,N
8,26,784.1439946,261.0824654,N
8,27,785.9422884,261.7929855,N
8,28,785.5220772,255.7144396,N
8,29,780.3310611,244.513964,N
8,30,786.9131073,242.9252964,N
8,31,785.827776,234.6753302,N
8,32,782.3446474,227.8629693,N
8,33,792.9407288,255.0875649,N
8,34,794.0605764,260.1420502,N
8,35,797.7696203,263.2921793,N
8,36,794.1051733,263.9234679,N
8,37,795.4385433,258.455036,N
8,38,793.7023672,257.2413343,N
8,39,793.2374657,256.5890291,N
8,40,791.3900103,244.3734739,N
8,41,796.9618804,243.794491,N
8,42,791.7192186,243.3930626,N
8,43,789.9826444,242.6576152,N
8,44,789.3243538,233.3582257,N
8,45,791.3355511,227.6336838,N
8,46,793.7780381,233.9262985,N
8,47,794.0901049,230.2327311,N
8,48,791.7319384,215.1876421,N
8,49,791.919644,216.8435662,N
8,50,793.255345,206.641997,N
8,51,794.5817918,198.7853216,N
8,52,788.8747431,195.5459065,N
8,53,790.1329138,194.8018566,N
8,54,789.3458015,187.8748915,N
8,55,792.5400224,178.377199,N
8,56,793.448909,176.531399,N
8,57,793.2466678,177.4394479,N
8,58,787.9658857,175.2980183,N
8,59,793.0953864,172.6701909,N
8,60,790.3569046,167.42364,N
8,61,792.8646546,166.081217,N
8,62,790.6637681,158.6229823,N
8,63,790.9334902,161.4404226,N
8,64,788.5148178,154.7295617,N
8,65,792.7318976,155.5542675,N
8,66,791.3391372,158.3460542,N
8,67,789.1723883,149.7787315,N
8,68,791.422962,147.6266884,N
8,69,795.2995892,143.543737,N
8,70,797.083157,142.2133166,N
8,71,792.7479522,138.4591401,N
8,72,793.3948347,140.6028017,N
8,73,791.7496366,134.0077726,N
8,74,789.701793,133.0384013,N
8,75,789.8094299,133.0077597,N
8,76,790.9191397,126.8516034,N
8,77,792.9666819,131.4636479,N
8,78,791.2875192,130.9699107,N
8,79,795.9968716,124.3444747,N
8,80,791.069414,117.3588198,N
8,81,792.9474921,112.1167058,N
8,82,799.074116,106.4543089,N
8,83,796.4698746,102.6801121,N
8,84,791.4984475,101.1332945,N
8,85,790.7715336,93.65509945,N
8,86,790.497445,98.33341434,N
8,87,793.2564233,103.6902559,N
8,88,794.0464862,104.8039228,N
8,89,791.0113223,106.7768543,N
8,90,797.6054657,110.387822,N
8,91,790.4086146,109.2842165,N
8,92,786.9237359,106.8205018,N
8,93,789.2776865,101.4931988,N
8,94,791.0246751,103.7748418,N
8,95,785.6971498,97.69341207,N
8,96,787.9167725,99.3819078,N
8,97,788.1014338,99.7010096,N
9,1,788.1173562,350.1092308,N
9,2,790.6956349,346.7244181,N
9,3,788.5886564,345.2747297,N
9,4,788.9553995,340.5306936,N
9,5,791.2984706,335.6080447,N
9,6,792.5186865,335.2459317,N
9,7,792.015846,333.0821723,N
9,8,790.9174361,331.7146292,N
