Track n,Slice n,X,Y,TGF
2,34,781.1047159,269.2313362,P
2,35,780.0447856,266.6556601,P
2,36,781.875405,263.011585,P
2,37,783.5291647,259.113379,P
2,38,781.9043856,253.2652194,P
2,39,777.5914739,246.4374006,P
2,40,778.9450028,248.3233977,P
2,41,777.9841467,247.8133699,P
2,42,779.8597064,242.2244053,P
2,43,777.4004835,246.482136,P
2,44,780.2177199,247.1308739,P
2,45,775.8911717,242.5518182,P
2,46,780.9046124,251.1949857,P
2,47,781.220985,250.6582833,P
2,48,782.2192355,243.0767789,P
2,49,779.7667701,243.4927848,P
2,50,776.0535827,235.1432421,P
2,51,773.9741989,234.258882,P
2,52,774.1652685,235.4890562,P
2,53,777.0276019,233.4389849,P
2,54,779.7268857,223.3587718,P
2,55,777.9891708,221.927522,P
2,56,778.4208616,221.9888545,P
2,57,781.4133429,221.1797065,P
2,58,777.7101936,212.5261326,P
2,59,779.6263256,211.5031495,P
2,60,780.9128348,205.6384619,P
2,61,779.5363889,204.2379207,P
2,62,782.6871628,206.2042542,P
2,63,779.7760495,203.8336792,P
2,64,777.3662594,197.2429826,P
2,65,779.5448194,193.4640006,P
2,66,778.9557244,190.3487339,P
2,67,776.1463963,187.5647914,P
2,68,778.9511954,186.4213645,P
2,69,779.29393,186.5011126,P
2,70,781.4037472,181.6369404,P
2,71,788.2465873,189.6233653,P
2,72,790.4127273,185.5999957,P
2,73,785.3565766,178.113448,P
2,74,784.5285208,180.1198738,P
2,75,784.5385076,183.4439969,P
2,76,784.4638261,183.0272928,P
2,77,787.8523616,174.508224,P
2,78,788.2528594,170.8460702,P
2,79,788.7142091,170.4365974,P
2,80,787.3379432,169.9844328,P
2,81,782.0029868,184.6064719,P
2,82,784.751236,190.7645823,P
2,83,789.0248723,191.0492595,P
2,84,789.8319059,181.6581177,P
2,85,790.3357836,175.0301011,P
2,86,783.6499674,184.4477863,P
2,87,783.2571578,182.9784066,P
2,88,784.0134707,179.4107875,P
2,89,781.520337,186.4257868,P
2,90,782.8350917,191.4930848,P
2,91,781.7946977,190.8324787,P
2,92,790.452834,197.66482,P
2,93,790.6968855,183.2812408,P
2,94,789.1921268,189.0428842,P
2,95,787.8796882,188.6161899,P
2,96,788.8646329,190.3670368,P
2,97,791.8002593,183.8775905,P
3,1,774.7267445,343.2736923,P
3,2,778.3912088,333.3118072,P
3,3,779.6573869,327.9324374,P
3,4,778.1959717,326.2322982,P
3,5,778.8770568,320.2039131,P
3,6,775.5518545,321.9159657,P
3,7,780.8195577,309.8437545,P
3,8,777.342609,305.0089153,P
3,9,782.3753519,306.5431923,P
3,10,780.7018728,308.5113491,P
3,11,778.7927564,297.2718323,P
3,12,773.5058534,270.1466522,P
3,13,772.2072124,262.7605963,P
3,14,776.1087556,259.9719244,P
3,15,775.6461325,256.0114871,P
3,16,779.2510103,255.4257799,P
3,17,778.8159381,257.6919483,P
3,18,782.3204424,262.8805342,P
3,19,779.1545289,260.9836249,P
3,20,781.0999809,262.3886664,P
3,21,780.5754983,261.9464472,P
3,22,781.0091314,256.7678745,P
3,23,782.51086,258.7052458,P
3,24,783.6102219,258.177955,P
3,25,785.8285277,258.6222115,P
3,26,791.0584615,260.0091637,P
3,27,781.451798,276.7670983,P
3,28,778.9010826,283.3500594,P
3,29,782.0326305,272.1187716,P
3,30,784.2917628,268.8235981,P
3,31,784.183384,263.7244399,P
3,32,782.6714383,268.3184315,P
3,33,784.6595295,280.0332056,P
3,34,787.8913526,290.6214928,P
3,35,783.8448514,296.1067149,P
3,36,783.3178227,294.2960494,P
3,37,782.4463158,293.40938,P
3,38,784.2957873,295.8594571,P
3,39,781.7828764,289.5467797,P
3,40,783.8058722,285.8416425,P
3,41,783.2005574,288.5081955,P
3,42,783.2743599,287.6532997,P
3,43,782.0752723,296.3957558,P
3,44,779.3727431,292.7812128,P
3,45,783.2402957,290.1129977,P
3,46,783.2883332,286.478296,P
3,47,784.1415614,292.157246,P
3,48,783.8518967,285.8659554,P
3,49,780.2705561,276.6152734,P
3,50,783.4660962,277.1387386,P
3,51,784.3116035,274.7482093,P
3,52,785.8806251,270.4288211,P
3,53,783.9648476,273.8427719,P
3,54,783.641544,264.1427644,P
3,55,782.7083042,262.8237927,P
3,56,782.1146952,264.3560548,P
3,57,784.8723671,262.5764856,P
3,58,784.5592049,265.1270919,P
3,59,783.5922752,256.1493977,P
3,60,781.7578521,256.9362098,P
3,61,787.3608831,254.1263636,P
3,62,787.6897552,259.6046495,P
3,63,782.7750081,257.5397117,P
3,64,783.3477591,254.186145,P
3,65,790.8642799,249.6506393,P
3,66,789.2134436,240.1736739,P
3,67,788.5695371,239.000139,P
3,68,787.0974482,238.0461194,P
3,69,788.9445623,226.6924403,P
3,70,790.2592298,233.5102704,P
3,71,792.118113,232.7837725,P
3,72,789.322186,233.0406874,P
3,73,787.4397355,230.5526803,P
3,74,792.7022611,221.8064281,P
3,75,786.6937151,220.1962177,P
3,76,786.9991234,222.2704602,P
3,77,786.7874482,220.9389585,P
3,78,786.7949413,214.5886057,P
3,79,791.8787352,210.8648602,P
3,80,794.1658452,209.86773,P
3,81,794.2102153,207.8175287,P
3,82,789.8979796,211.8889216,P
3,83,790.2207508,214.4704458,P
3,84,790.3360385,214.9942036,P
3,85,789.130886,218.3868592,P
3,86,788.9264802,219.7667799,P
3,87,787.9980211,213.5455284,P
3,88,789.4144162,212.417821,P
3,89,791.7044126,212.2685745,P
3,90,793.4561053,215.0627966,P
3,91,796.8722454,214.2260913,P
3,92,796.9630178,212.4003275,P
3,93,789.9065312,211.8457421,P
3,94,783.6930542,207.8868034,P
3,95,783.7263573,200.8439813,P
3,96,784.1360928,203.9552727,P
3,97,789.7522198,208.7337449,P
4,1,756.8628547,538.5507799,P
4,2,753.5200291,546.571787,P
4,3,757.7857232,544.7909389,P
4,4,758.2617597,547.1116044,P
4,5,752.3392418,544.3476394,P
4,6,755.2201621,545.8746153,P
4,7,752.998914,550.3953321,P
4,8,754.6257037,550.3496859,P
4,9,750.6892782,554.217096,P
4,10,751.991168,558.3585851,P
4,11,752.6183118,550.3043323,P
4,12,754.3576019,552.2701978,P
4,13,754.9342449,550.3616032,P
4,14,752.8148953,554.6448412,P
4,15,754.1959536,555.3813313,P
4,16,750.2040338,557.5182694,P
4,17,759.2139235,553.9095834,P
4,18,760.3053843,566.1723179,P
4,19,758.1661544,568.0364064,P
4,20,759.7022488,571.0037732,P
4,21,760.8304289,563.3136895,P
4,22,755.703045,572.2824261,P
4,23,753.6830323,564.2012694,P
4,24,754.8448617,571.071057,P
4,25,756.232401,569.5923531,P
4,26,759.7282733,575.503032,P
4,27,759.8068583,571.787256,P
4,28,757.4907255,575.6725743,P
4,29,759.0721961,574.3476574,P
4,30,759.3435003,577.7944998,P
4,31,762.6556698,579.7001873,P
4,32,754.9563836,575.2042325,P
4,33,749.7789702,547.3249229,P
4,34,752.9835573,541.1511299,P
4,35,752.0818685,539.7682974,P
4,36,751.5332659,544.1546962,P
4,37,759.094313,547.9067032,P
4,38,756.1732304,548.1198193,P
4,39,752.1060678,539.7979261,P
4,40,757.7977669,539.2832589,P
4,41,755.5487277,541.0358439,P
4,42,751.9902942,543.8641368,P
4,43,754.8159449,542.9702495,P
4,44,750.1512572,541.0673719,P
4,45,752.725343,540.8643875,P
4,46,753.6124807,543.3050312,P
4,47,758.0204329,541.1265885,P
4,48,758.3746117,548.1089189,P
4,49,765.184466,544.3593754,P
4,50,761.2834913,544.6909788,P
4,51,757.2450008,547.9162646,P
4,52,759.2072364,548.2415174,P
4,53,760.0457466,549.0851142,P
4,54,761.757818,553.1864743,P
4,55,760.9084418,553.5864034,P
4,56,759.6566977,555.2896047,P
4,57,758.3344187,555.3000781,P
4,58,754.2654459,555.8147577,P
4,59,755.2423202,556.2206126,P
4,60,757.2257993,554.9179421,P
4,61,759.476321,560.6612574,P
4,62,758.621442,559.0308413,P
4,63,762.3103504,560.9743893,P
4,64,756.3388049,559.6176004,P
4,65,758.0968299,557.6741518,P
4,66,757.1958665,562.1544262,P
4,67,756.9086979,559.930334,P
4,68,753.660494,554.149572,P
4,69,756.3907981,568.8861043,P
4,70,759.1028233,568.0291809,P
4,71,757.4325262,570.483576,P
4,72,762.8323416,564.5652804,P
4,73,763.7242145,572.6818597,P
4,74,761.2080699,567.639885,P
4,75,761.5595256,566.715369,P
4,76,764.3979814,568.1465533,P
4,77,762.5388078,576.0455929,P
4,78,764.5512442,581.4200709,P
4,79,762.03005,583.2572378,P
4,80,761.4287655,579.2956839,P
4,81,772.7212815,581.1327516,P
4,82,766.0880117,587.619224,P
4,83,763.6079576,588.0165222,P
4,84,762.0851611,585.4341609,P
4,85,760.3774815,587.1072362,P
4,86,766.0467322,588.6825775,P
4,87,760.6781351,588.05563,P
4,88,763.1789513,590.251185,P
4,89,763.336328,594.2444571,P
4,90,763.8565877,598.6849213,P
4,91,767.3657864,601.413972,P
4,92,765.8130457,600.8938371,P
4,93,767.7718605,604.262435,P
4,94,768.102252,603.035291,P
4,95,764.5769021,600.2374362,P
4,96,763.6503759,605.5313152,P
4,97,765.9531096,600.5324105,P
5,1,754.0723311,551.6528976,P
5,2,753.7846773,550.9638595,P
5,3,753.3001785,554.8169209,P
5,4,755.512208,553.3418527,P
5,5,753.8793718,553.2248817,P
5,6,754.1127551,552.4874039,P
5,7,753.7572428,550.5978187,P
5,8,755.651717,552.3439109,P
5,9,752.9457982,552.455438,P
5,10,754.4199056,551.5070541,P
5,11,754.2029692,551.7783214,P
5,12,752.5275118,551.165822,P
5,13,755.7731079,552.9222086,P
5,14,747.6571874,560.1592091,P
5,15,752.0128284,558.1331333,P
5,16,756.4255047,561.7507907,P
5,17,755.1508543,569.0650115,P
5,18,752.0803451,575.250917,P
5,19,758.3876196,573.9256075,P
5,20,757.0175209,574.5504929,P
5,21,757.1225229,575.6887929,P
5,22,754.3138523,578.6430025,P
5,23,760.8370873,576.2761296,P
5,24,758.4650785,578.6861602,P
5,25,755.8312222,579.9684749,P
5,26,761.8125565,583.4233216,P
5,27,760.2102448,584.8954386,P
5,28,759.9068818,579.0564069,P
5,29,761.3786029,585.7924454,P
5,30,761.1806183,583.7642168,P
5,31,758.2526019,581.4599015,P
5,32,759.3559909,579.4250613,P
5,33,750.5235396,561.4892589,P
5,34,748.2695599,540.4644976,P
5,35,752.8552993,546.6034876,P
5,36,752.436934,545.094808,P
5,37,758.034868,555.0519081,P
5,38,758.0447418,546.9417902,P
5,39,763.321579,555.9683737,P
5,40,760.8193508,563.2833246,P
5,41,765.7276995,565.7574285,P
5,42,767.0817976,566.4533302,P
5,43,764.8378957,569.9349035,P
5,44,763.7240143,571.8016252,P
5,45,762.4204502,569.5825215,P
5,46,762.9620121,572.4013618,P
5,47,758.3901711,574.462876,P
5,48,760.5906473,577.8141632,P
5,49,759.2026619,576.044358,P
5,50,759.1821811,577.3617872,P
5,51,757.1921467,583.4373885,P
5,52,757.0145538,584.8449536,P
5,53,755.5067687,584.9182134,P
5,54,755.6477281,583.3731529,P
5,55,753.5361148,584.0800975,P
5,56,758.8180335,587.0479297,P
5,57,754.2660773,589.3579684,P
5,58,760.6491617,591.4135752,P
5,59,757.8931999,594.6635929,P
5,60,758.4283994,593.9393674,P
5,61,754.8444101,595.4729758,P
5,62,753.9495589,596.4334006,P
5,63,757.321372,596.1627789,P
5,64,757.244133,593.8934193,P
5,65,760.6383244,593.2994144,P
5,66,765.9783948,597.5913981,P
5,67,772.5497262,593.5380144,P
5,68,766.0719873,597.7326223,P
5,69,766.9181359,597.5794845,P
5,70,768.397141,596.0355907,P
5,71,771.1601059,595.9664805,P
5,72,762.229877,596.1018619,P
5,73,765.2567104,593.6853954,P
5,74,762.2768888,589.7222702,P
5,75,763.088508,590.8896559,P
5,76,769.5532224,595.06842,P
5,77,768.4939365,599.5635105,P
5,78,768.6577181,602.9225479,P
5,79,768.8066448,599.4445835,P
5,80,766.5234325,609.986134,P
5,81,765.8932727,613.5423048,P
5,82,764.8483382,612.9692942,P
5,83,764.6444987,609.9202155,P
5,84,766.595009,618.8180982,P
5,85,761.0165344,614.2455555,P
5,86,758.8332191,613.6574394,P
5,87,763.3307039,618.8534399,P
5,88,763.8060314,617.2240974,P
5,89,767.8308728,627.0497447,P
5,90,765.1165714,627.0427185,P
5,91,762.6884155,626.3752377,P
5,92,765.5258306,628.307075,P
5,93,763.5503023,634.4829602,P
5,94,761.456076,632.3499641,P
5,95,762.1045925,633.4995695,P
5,96,761.0191971,635.409601,P
5,97,762.0238892,637.3633201,P
6,1,790.7372244,315.2494596,N
6,2,791.4944779,312.7344667,N
6,3,791.7555094,308.3936506,N
6,4,787.1326209,302.0701043,N
6,5,790.4848211,296.5148945,N
6,6,790.3757509,299.8225254,N
6,7,788.0623682,292.1149821,N
6,8,786.871776,293.8044145,N
6,9,788.5148971,288.8236234,N
6,10,791.376478,283.7775147,N
6,11,792.416374,280.3972637,N
6,12,793.6294463,275.1386432,N
6,13,791.6613383,274.1425317,N
6,14,790.0306168,268.4994981,N
6,15,788.984684,277.9711126,N
6,16,789.2624419,276.3185433,N
6,17,792.2787669,272.3387569,N
6,18,795.0745921,271.781287,N
6,19,793.0033834,263.5496723,N
6,20,797.0745502,262.0474244,N
6,21,795.7878364,258.2206785,N
6,22,794.8029494,253.4034288,N
6,23,795.105503,256.338424,N
6,24,793.2538728,254.102507,N
6,25,793.6924069,252.0538351,N
6,26,793.7918938,247.7615805,N
6,27,787.5642404,239.9254632,N
6,28,787.4206613,238.0066006,N
6,29,788.3322348,231.2658322,N
6,30,790.0940629,226.4148095,N
6,31,789.1887614,219.1928089,N
6,32,789.1669129,221.3977686,N
6,33,791.124531,247.3991032,N
6,34,788.5509134,241.7157867,N
6,35,789.0600112,239.3701728,N
6,36,789.1674475,234.7696203,N
6,37,785.2475831,226.9060313,N
6,38,784.6334608,217.560327,N
6,39,785.2618864,211.8591427,N
6,40,784.2465804,204.2819977,N
6,41,784.0973399,205.7542015,N
6,42,784.8595135,203.4094337,N
6,43,789.1039069,197.4541667,N
6,44,786.1253127,191.7697546,N
6,45,782.6557464,188.8057145,N
6,46,783.3148183,184.4623647,N
6,47,786.4375425,185.4918972,N
6,48,788.0694084,176.71967,N
6,49,788.0926324,170.531185,N
6,50,786.9798462,163.2688245,N
6,51,785.5404342,153.2382829,N
6,52,784.6317791,150.2185433,N
6,53,785.9743299,143.62759,N
6,54,785.054046,140.6288071,N
6,55,785.4510332,132.8880923,N
6,56,789.0264696,129.9925573,N
6,57,787.2248565,131.381451,N
6,58,784.6846533,127.5576192,N
6,59,784.6302982,121.1528544,N
6,60,785.558756,123.320403,N
6,61,787.5005138,119.5617327,N
6,62,789.4438766,115.1346639,N
6,63,790.6534537,113.1741255,N
6,64,786.9470996,107.0629412,N
6,65,789.6053288,102.3097923,N
6,66,789.2815216,96.82673099,N
6,67,789.7674093,94.78140101,N
6,68,785.1511935,92.23282985,N
6,69,791.4762923,92.40955315,N
6,70,787.4361688,85.70158813,N
6,71,787.1158489,81.64328074,N
6,72,788.8553338,80.41853836,N
6,73,791.5896803,81.91549568,N
6,74,786.491951,76.95787118,N
6,75,787.6281975,72.71820255,N
6,76,784.5965115,74.40660364,N
6,77,787.464462,76.87495613,N
6,78,785.2988374,78.36279857,N
6,79,784.452414,69.51015197,N
6,80,785.0364731,70.21411885,N
6,81,787.8544673,62.79272848,N
6,82,785.4504033,59.87451222,N
6,83,783.9511203,55.83177685,N
6,84,785.0260365,55.48401981,N
6,85,783.2440411,53.65012216,N
6,86,786.229234,64.8931937,N
6,87,787.4337127,73.80771267,N
6,88,783.81741,71.39426352,N
6,89,784.6551183,72.30882617,N
6,90,781.0927052,66.69766412,N
6,91,783.564974,56.64738852,N
6,92,787.8300637,58.87146963,N
6,93,789.6797049,57.73713795,N
6,94,787.2369035,54.92832042,N
6,95,789.9473074,51.94079292,N
6,96,787.0825719,48.43819647,N
6,97,790.0385233,46.56626079,N
7,1,791.420972,315.1960135,N
7,2,793.3062236,313.8468004,N
7,3,790.602796,308.0403514,N
7,4,789.0997471,304.9275683,N
7,5,788.3045212,301.9889176,N
7,6,789.1516716,300.036009,N
7,7,788.551039,297.9794735,N
7,8,785.5889349,297.0803169,N
7,9,785.418454,291.8591198,N
7,10,791.8262581,286.2676153,N
7,11,793.7960901,280.4602118,N
7,12,792.2980787,277.6727985,N
7,13,787.3636272,276.4673234,N
7,14,788.7006,275.3626686,N
7,15,792.4252727,274.0172188,N
7,16,792.5217835,274.8684703,N
7,17,791.6399295,275.8503697,N
7,18,794.6273194,265.6536168,N
7,19,794.4769264,265.7647864,N
7,20,796.4382052,264.9021711,N
7,21,792.7829431,253.6175627,N
7,22,794.5900528,257.9064811,N
7,23,796.7875382,260.8099783,N
7,24,792.7608357,255.1614285,N
7,25,796.4353987,252.4151555,N
7,26,792.5892305,249.0771429,N
7,27,787.3411039,239.0865664,N
7,28,786.9123902,233.7688015,N
7,29,789.5397979,228.5142362,N
7,30,789.3310129,223.3812282,N
7,31,790.5852696,222.2622149,N
7,32,790.4962946,219.6411388,N
7,33,790.2630596,247.2165703,N
7,34,787.9669255,238.7979848,N
7,35,789.8554182,241.3387734,N
7,36,785.6425965,236.9955456,N
7,37,786.4525458,227.7664027,N
7,38,786.8190418,222.8666077,N
7,39,784.0738298,208.9734983,N
7,40,786.6651396,206.4810019,N
7,41,782.6970788,212.1458795,N
7,42,785.9562462,203.2078809,N
7,43,785.9392751,196.443987,N
7,44,785.6469074,190.2661831,N
7,45,783.932527,191.1392786,N
7,46,785.5255801,189.3686974,N
7,47,787.2690993,182.3397077,N
7,48,788.6225373,179.2662441,N
7,49,783.4775875,169.3351308,N
7,50,786.4629662,165.5474699,N
7,51,787.0451575,156.0185274,N
7,52,788.6034094,149.4563204,N
7,53,786.8976081,146.0913534,N
7,54,785.2068549,136.561594,N
7,55,786.2180232,136.7074897,N
7,56,786.9896044,128.6217554,N
7,57,784.9724411,128.7822751,N
7,58,784.5514608,124.8756902,N
7,59,784.365471,121.6229776,N
7,60,787.3640644,120.2132951,N
7,61,788.8300442,119.19222,N
7,62,786.1357363,117.4852058,N
7,63,789.1355181,114.636056,N
7,64,786.5472409,108.7858476,N
7,65,788.4311618,104.1600185,N
7,66,789.175636,99.04979571,N
7,67,787.3929373,97.07129882,N
7,68,788.1949061,91.35071109,N
7,69,788.0591264,88.42708258,N
7,70,788.9355573,86.36777192,N
7,71,785.8653693,84.23180082,N
7,72,789.6490662,81.5810324,N
7,73,788.5091011,82.04418213,N
7,74,786.8680365,73.97910618,N
7,75,786.9235085,72.60690475,N
7,76,789.265184,79.16307502,N
7,77,784.755512,78.44942155,N
7,78,785.9910594,75.32176525,N
7,79,784.8631274,71.63343397,N
7,80,786.9628918,69.81873469,N
7,81,788.2233879,63.30954954,N
7,82,784.795485,58.41543524,N
7,83,784.7639497,57.20209778,N
7,84,786.8654134,50.28246289,N
7,85,787.3281418,61.37228891,N
7,86,785.6135793,61.94184564,N
7,87,789.6573585,91.19851787,N
7,88,789.5570441,92.30458545,N
7,89,790.4799511,91.81084126,N
7,90,793.3548947,83.54493577,N
7,91,797.8553663,80.05208076,N
7,92,799.8400455,86.65841925,N
7,93,797.7838409,85.92396412,N
7,94,800.9330809,82.47405772,N
7,95,800.603535,81.03428683,N
7,96,799.3022709,85.7254909,N
7,97,800.4768826,80.15082078,N
8,1,777.7676787,339.3463214,N
8,2,777.5838803,334.3207571,N
8,3,777.6670049,330.1565466,N
8,4,777.0143453,326.3540272,N
8,5,778.1976907,327.5832144,N
8,6,779.2426054,316.0403498,N
8,7,776.3592951,312.4872524,N
8,8,775.8382271,308.4441136,N
8,9,776.4081531,298.2265679,N
8,10,776.2067279,305.9520165,N
8,11,779.5106803,298.7846631,N
8,12,778.4888771,280.9807317,N
8,13,773.6831551,260.842191,N
8,14,779.8786901,260.3283155,N
8,15,780.7837788,253.2976945,N
8,16,779.839132,254.2667578,N
8,17,781.5343714,254.9558948,N
8,18,780.724262,260.9095468,N
8,19,778.73023,259.6385945,N
8,20,783.2953904,264.7002753,N
8,21,781.654671,257.8011688,N
8,22,784.6744982,255.3516058,N
8,23,782.9914585,253.3335518,N
8,24,783.906221,253.71694,N
8,25,785.0336141,254.3529741,N
8,26,785.3349841,261.9438844,N
8,27,783.718146,257.4636649,N
8,28,784.4630651,258.6640947,N
8,29,779.4089155,243.9767055,N
8,30,783.9731982,243.2349956,N
8,31,784.5536683,237.6339087,N
8,32,783.4411927,229.9240066,N
8,33,793.2992252,251.3892411,N
8,34,795.0742253,261.9736177,N
8,35,796.8799801,262.9050002,N
8,36,794.2818544,261.3370165,N
8,37,795.0742063,257.6686682,N
8,38,795.6880491,255.7608191,N
8,39,792.6986685,254.0493451,N
8,40,794.3188185,245.6411636,N
8,41,791.6647687,242.5977765,N
8,42,792.4116417,241.4519642,N
8,43,794.1927727,243.2252868,N
8,44,790.0996251,237.3274001,N
8,45,788.4116794,228.6789127,N
8,46,791.924863,234.869434,N
8,47,793.4512808,227.9242956,N
8,48,790.2218605,218.1396879,N
8,49,792.1574587,211.7631516,N
8,50,792.6305285,205.3797605,N
8,51,794.0951106,200.9256887,N
8,52,793.3834284,199.0718157,N
8,53,790.7363672,191.762384,N
8,54,790.3652913,183.9144576,N
8,55,791.6062823,177.5880436,N
8,56,792.7898314,179.4658107,N
8,57,790.8542534,179.7220146,N
8,58,791.7817861,174.5713162,N
8,59,792.3036287,171.6584219,N
8,60,791.5619073,170.1183367,N
8,61,792.2263135,166.7066013,N
8,62,791.9857596,165.051423,N
8,63,792.8689307,165.589429,N
8,64,790.7131999,155.9006336,N
8,65,791.0955624,155.8906894,N
8,66,791.3542808,157.7866263,N
8,67,791.3299623,151.9214216,N
8,68,794.1305739,146.9983735,N
8,69,794.1863455,142.8439448,N
8,70,794.0931318,142.7871261,N
8,71,795.4205192,136.566097,N
8,72,794.7206848,137.6536479,N
8,73,789.9577524,131.5958178,N
8,74,789.6568939,133.3563652,N
8,75,790.372821,135.656132,N
8,76,790.1424484,127.8597652,N
8,77,789.8077278,132.6590232,N
8,78,788.7899349,128.3004817,N
8,79,797.4924344,123.2585627,N
8,80,792.6063276,118.765222,N
8,81,795.2411154,110.820311,N
8,82,797.4023762,107.9169049,N
8,83,797.5985436,101.1825496,N
8,84,790.7586953,98.22315357,N
8,85,791.1381638,95.40707273,N
8,86,789.838995,96.63121431,N
8,87,795.1198791,106.5824683,N
8,88,794.871403,108.0442326,N
8,89,793.4410705,108.5807889,N
8,90,796.6636287,109.5809008,N
8,91,792.1274562,108.6008614,N
8,92,789.1347876,107.8943466,N
8,93,789.8307275,105.2583907,N
8,94,788.0891729,104.4941247,N
8,95,790.7130008,98.37929962,N
8,96,789.5527816,99.83284804,N
8,97,788.8845609,101.6499971,N
9,1,789.180271,349.3050409,N
9,2,786.9749198,344.8920339,N
9,3,789.7540864,345.7274604,N
9,4,789.508385,341.4270223,N
9,5,789.680242,336.4026864,N
9,6,793.2956255,333.4034054,N
9,7,790.1904076,333.1180298,N
9,8,789.8456301,330.0789404,N
9,9,789.4732666,328.9279526,N
