Track n,Slice n,X,Y,TGF
2,16,788.5980543,245.4388646,P
2,17,787.2657535,238.8139544,P
2,18,788.06408,248.0584799,P
2,19,789.6112742,251.2992776,P
2,20,786.525716,245.674052,P
2,21,787.8846841,243.5470597,P
2,22,788.1323227,239.1098804,P
2,23,785.9726106,239.4654075,P
2,24,787.0016199,241.6523285,P
2,25,782.3206494,246.4084042,P
2,26,781.7932778,262.4557612,P
2,27,784.0719762,265.2499596,P
2,28,780.3665422,286.060639,P
2,29,784.1385109,272.8707618,P
2,30,784.6243187,264.2348879,P
2,31,780.8158388,262.8014844,P
2,32,778.0739887,259.8286036,P
2,33,773.4411581,265.496655,P
2,34,780.2152175,269.5830853,P
2,35,777.7308709,266.712061,P
2,36,781.7717115,262.9739303,P
2,37,779.6133986,258.0848347,P
2,38,781.6503136,252.0693239,P
2,39,779.9799287,247.3746217,P
2,40,779.4683808,248.8466725,P
2,41,779.7918146,248.5820273,P
2,42,776.8223773,243.541407,P
2,43,777.6949012,247.4293981,P
2,44,777.4433112,247.3429392,P
2,45,776.8105131,242.7910647,P
2,46,781.9997538,253.1107736,P
2,47,778.9395096,252.0100262,P
2,48,779.659172,243.8423513,P
2,49,782.1579729,240.7145932,P
2,50,775.0097854,235.4690182,P
2,51,774.1997267,235.5601731,P
2,52,773.3551675,234.0667126,P
2,53,774.7988025,233.7875658,P
2,54,779.1121576,221.4255799,P
2,55,777.0178806,221.9180153,P
2,56,778.7460264,223.1138815,P
2,57,779.5961489,223.0572861,P
2,58,779.0853857,212.8145404,P
2,59,778.2631144,212.1314804,P
2,60,780.4506428,207.4902019,P
2,61,779.6454792,206.2865609,P
2,62,781.5303404,205.9673529,P
2,63,780.6532344,204.2473779,P
2,64,778.1848224,197.3671218,P
2,65,779.1617926,194.3524273,P
2,66,780.3516333,191.547939,P
2,67,777.0073095,189.2762034,P
2,68,781.5647925,188.0840252,P
2,69,778.4686665,187.9136173,P
2,70,777.5512773,182.1365038,P
2,71,788.2812418,186.715607,P
2,72,792.0067973,185.7520458,P
2,73,784.0233167,177.5399011,P
2,74,782.8988764,179.5351205,P
2,75,785.6580054,183.7334837,P
2,76,785.5930906,182.7845174,P
2,77,787.3642211,173.539601,P
2,78,788.0728425,171.158522,P
2,79,786.7877686,171.1735648,P
2,80,787.9623286,171.5475947,P
2,81,783.1359635,186.4334956,P
2,82,784.4676306,188.9230423,P
2,83,787.9989907,193.1390069,P
2,84,791.1803787,183.0532745,P
2,85,790.6318618,175.3792842,P
2,86,783.3399892,184.7504756,P
2,87,784.1425569,185.6927014,P
2,88,785.0880258,176.8257075,P
2,89,783.4370067,186.3947264,P
2,90,784.8183241,192.2273915,P
2,91,780.1721189,191.4527656,P
2,92,787.6593276,197.4878424,P
2,93,787.421721,185.0029593,P
2,94,788.2652493,189.2544315,P
2,95,788.0676484,189.3453762,P
2,96,791.6785682,188.0688346,P
2,97,792.0778501,184.7063787,P
3,1,774.2694189,344.4552632,P
3,2,777.8124914,334.7715698,P
3,3,779.1126656,325.4428605,P
3,4,778.403503,327.1989391,P
3,5,780.026426,321.5328126,P
3,6,778.2730817,320.6822456,P
3,7,780.6128651,310.3003964,P
3,8,780.1853875,306.9941999,P
3,9,779.5008621,307.8426237,P
3,10,782.5256059,307.2408405,P
3,11,779.3805926,298.3180756,P
3,12,772.7740394,271.548949,P
3,13,772.8965307,264.4312201,P
3,14,777.2374418,259.6847617,P
3,15,774.318717,255.4150455,P
3,16,778.8371903,255.7861046,P
3,17,777.2989872,252.8333744,P
3,18,779.0170433,261.9633265,P
3,19,780.5179877,261.8285246,P
3,20,780.7889871,264.3625805,P
3,21,779.9819186,263.3040819,P
3,22,783.9012196,257.5972087,P
3,23,782.1641209,256.8783165,P
3,24,783.2190817,256.7552177,P
3,25,782.5821138,258.0905483,P
3,26,790.0333855,260.1305535,P
3,27,781.1241273,278.334376,P
3,28,779.0468199,285.5646927,P
3,29,782.5480422,275.2063375,P
3,30,784.0296749,269.2787491,P
3,31,781.8503769,263.6726307,P
3,32,785.3421077,265.0489054,P
3,33,786.9435118,280.1452742,P
3,34,787.8326064,288.8474393,P
3,35,784.6849218,294.942044,P
3,36,781.9102403,292.2052854,P
3,37,785.2686228,294.4618276,P
3,38,784.3251303,295.9209702,P
3,39,781.1954598,289.6764357,P
3,40,784.684359,285.7040828,P
3,41,782.5609016,286.9144095,P
3,42,783.7635941,286.0919467,P
3,43,781.4054831,297.1779406,P
3,44,782.1754841,296.3212821,P
3,45,781.8788475,289.6680563,P
3,46,782.2967438,289.3326458,P
3,47,783.6631552,293.4401259,P
3,48,784.6426062,286.3822473,P
3,49,782.6416449,278.281939,P
3,50,782.7343271,274.9100985,P
3,51,784.4819954,274.2630924,P
3,52,783.9896463,270.847994,P
3,53,784.9394673,276.7651823,P
3,54,781.5901649,265.7898998,P
3,55,784.1551683,264.3619722,P
3,56,782.7901887,261.9040628,P
3,57,784.9318143,261.8866619,P
3,58,784.0438559,265.3856524,P
3,59,783.8081913,256.6729495,P
3,60,781.5068714,256.07428,P
3,61,785.6825296,254.4614755,P
3,62,787.0722056,256.9033616,P
3,63,784.4345255,257.9198449,P
3,64,784.9514832,253.5548915,P
3,65,787.8260655,250.8209568,P
3,66,790.3066066,239.7325634,P
3,67,788.4322365,240.0575865,P
3,68,784.5340118,237.0567444,P
3,69,790.3173754,227.2557191,P
3,70,789.7066994,231.2712337,P
3,71,791.1167305,233.2740039,P
3,72,789.8006645,233.5692317,P
3,73,789.8431483,232.7229438,P
3,74,792.862472,223.3865141,P
3,75,788.088321,220.9188641,P
3,76,789.0180795,221.3760861,P
3,77,789.1932035,219.3677028,P
3,78,788.7702113,215.2918612,P
3,79,791.7531138,210.212882,P
3,80,794.539032,210.939837,P
3,81,793.8584554,209.3781669,P
3,82,790.8229359,211.1920529,P
3,83,790.4595036,213.5986219,P
3,84,788.5903819,213.8023446,P
3,85,789.465091,217.7224845,P
3,86,789.3080782,218.8431322,P
3,87,787.8723853,213.0608664,P
3,88,789.6321522,213.0900639,P
3,89,792.5610456,213.0041577,P
3,90,793.5029402,213.6162568,P
3,91,796.9810746,214.68352,P
3,92,796.3305403,210.3426545,P
3,93,789.9316058,208.1715391,P
3,94,784.9543916,208.6097862,P
3,95,782.4895195,201.3802165,P
3,96,783.6165197,204.1705069,P
3,97,788.8563881,207.1827068,P
4,1,754.6197921,537.6897607,P
4,2,755.1103366,545.6309792,P
4,3,757.3020803,543.7421406,P
4,4,761.6135102,545.4804744,P
4,5,751.3637846,543.8520815,P
4,6,754.1939957,545.1909676,P
4,7,753.6090068,551.3924668,P
4,8,756.014217,551.262025,P
4,9,749.9643536,553.1878207,P
4,10,752.4034103,557.3946066,P
4,11,751.6485144,549.0537133,P
4,12,753.9681551,553.2460799,P
4,13,755.6126034,551.9181171,P
4,14,753.3760732,553.6941018,P
4,15,753.7237463,555.3180808,P
4,16,749.8296403,556.3255227,P
4,17,758.9711303,556.4739062,P
4,18,759.5810311,565.8469001,P
4,19,758.4055422,567.9533905,P
4,20,758.318361,570.5132541,P
4,21,759.6050229,562.5860458,P
4,22,754.7211609,571.8661068,P
4,23,754.7602876,564.9101378,P
4,24,752.2691846,571.5196045,P
4,25,754.2220743,567.7259484,P
4,26,759.0812432,576.5410362,P
4,27,757.8747428,573.2648856,P
4,28,758.1723949,578.1903447,P
4,29,756.1690708,573.4565612,P
4,30,757.9552071,577.9132708,P
4,31,761.8464887,578.9323401,P
4,32,755.382387,574.2631109,P
4,33,750.6769843,548.4731174,P
4,34,754.2398054,543.6773526,P
4,35,752.9982023,540.1536982,P
4,36,753.946999,542.9652432,P
4,37,758.731011,550.4076414,P
4,38,755.0376395,547.4377954,P
4,39,751.0765083,540.6075325,P
4,40,754.7920168,541.7666836,P
4,41,759.1925375,540.7958322,P
4,42,754.2582591,542.0857736,P
4,43,752.6193305,542.0083351,P
4,44,748.3455211,542.0279449,P
4,45,753.8275397,541.6511354,P
4,46,752.8280204,544.3104,P
4,47,760.0495639,541.2119923,P
4,48,757.2127332,549.4457443,P
4,49,765.0359154,544.1423779,P
4,50,763.7158575,546.4452261,P
4,51,758.1800198,548.2430245,P
4,52,759.5805838,549.3055906,P
4,53,758.8635648,548.358955,P
4,54,761.0152174,553.9042785,P
4,55,759.3400881,554.0220456,P
4,56,757.6016431,553.6007268,P
4,57,757.9752139,553.0139996,P
4,58,755.8719985,556.5207824,P
4,59,756.7422104,556.6734727,P
4,60,757.0334837,557.0200258,P
4,61,758.5987654,558.9440175,P
4,62,760.1716677,559.8777372,P
4,63,760.9469335,560.4832541,P
4,64,755.8544628,560.2233778,P
4,65,758.8209697,557.960081,P
4,66,758.4637013,559.1707325,P
4,67,755.6089983,561.8397786,P
4,68,753.5096392,556.7856403,P
4,69,755.4936729,568.3481519,P
4,70,758.9159082,567.4128744,P
4,71,758.343704,568.6443589,P
4,72,763.1710927,564.6958316,P
4,73,763.7792097,569.5819431,P
4,74,761.9700052,567.1549451,P
4,75,760.669693,568.5242976,P
4,76,764.4685713,569.1478933,P
4,77,762.3643033,574.5582818,P
4,78,767.4427015,579.9460872,P
4,79,764.4088917,583.1589751,P
4,80,761.5589888,579.5471853,P
4,81,771.5965325,581.3065285,P
4,82,766.2737098,587.3465757,P
4,83,767.2791456,586.9693127,P
4,84,765.3201627,585.9693286,P
4,85,759.9216718,586.6093954,P
4,86,765.9832097,587.0304211,P
4,87,760.7643236,593.0014453,P
4,88,763.1664297,590.2401059,P
4,89,763.2984777,592.4828275,P
4,90,764.639698,598.981938,P
4,91,764.4153576,602.8040178,P
4,92,765.8232202,604.0350518,P
4,93,766.4656178,605.7200181,P
4,94,767.8525191,602.4862848,P
4,95,765.3403453,601.5120736,P
4,96,762.4830038,607.1296036,P
4,97,766.9815101,602.2210851,P
5,1,754.1635284,552.8519942,P
5,2,754.6066599,553.0677894,P
5,3,753.3323695,551.0594003,P
5,4,752.3585996,551.9493008,P
5,5,756.2452828,551.5290487,P
5,6,755.6713038,551.1171498,P
5,7,754.3993057,553.6629473,P
5,8,755.3095079,551.3316262,P
5,9,754.1089229,553.1626857,P
5,10,752.3990818,553.1295001,P
5,11,754.3430112,551.7075054,P
5,12,751.9243769,552.0641997,P
5,13,755.6001644,552.3317804,P
5,14,749.9622554,559.5335403,P
5,15,753.3215928,559.8329639,P
5,16,755.811408,562.3976351,P
5,17,754.6823884,567.2174892,P
5,18,751.5659125,576.5995966,P
5,19,758.0570401,575.5251099,P
5,20,757.2767654,575.4976727,P
5,21,757.5403118,574.4416696,P
5,22,754.4179344,578.4638118,P
5,23,761.3831047,576.7828387,P
5,24,757.3897865,581.2072673,P
5,25,757.3139095,581.6549542,P
5,26,762.1864381,583.2140462,P
5,27,758.5297044,583.817157,P
5,28,759.4949839,582.1509821,P
5,29,761.9646359,585.6253741,P
5,30,760.4333123,582.8428519,P
5,31,759.3640053,579.5871015,P
5,32,756.8107088,576.8795657,P
5,33,751.7779667,563.5757106,P
5,34,751.0998117,541.2438236,P
5,35,754.5816696,544.6387834,P
5,36,751.8361485,544.3114035,P
5,37,757.1272288,554.281764,P
5,38,757.2130698,548.6782951,P
5,39,765.4443147,553.8823222,P
5,40,761.0271557,561.5035941,P
5,41,764.3289567,566.1464065,P
5,42,766.5842491,562.6157332,P
5,43,763.7522381,570.0415137,P
5,44,763.3102675,571.9017518,P
5,45,764.2151911,573.3297308,P
5,46,763.011459,571.4122786,P
5,47,760.5747121,575.7722628,P
5,48,758.420621,576.76742,P
5,49,758.097762,578.80489,P
5,50,759.2940189,576.832046,P
5,51,755.4568872,583.8142812,P
5,52,755.5746869,585.8737522,P
5,53,756.371407,586.8025869,P
5,54,756.4285344,583.2350221,P
5,55,754.1928021,585.0514879,P
5,56,758.9309947,586.652896,P
5,57,752.9299498,587.0366388,P
5,58,759.4492383,591.3354564,P
5,59,757.5574375,593.0179951,P
5,60,758.2338861,591.8741039,P
5,61,754.3956257,596.2969731,P
5,62,754.0519927,597.6326229,P
5,63,758.8150492,595.5724705,P
5,64,756.6228279,594.3923077,P
5,65,761.120912,595.7712056,P
5,66,762.895643,598.4063551,P
5,67,771.674673,592.0130858,P
5,68,764.969853,598.8369617,P
5,69,767.6083395,595.629384,P
5,70,768.0660117,593.9532395,P
5,71,770.5953417,595.1860552,P
5,72,759.053817,595.3473186,P
5,73,764.3870312,594.8306369,P
5,74,760.7267832,592.4792323,P
5,75,762.4257999,590.7426663,P
5,76,768.2392507,596.2311494,P
5,77,767.9770018,599.9059214,P
5,78,770.574371,605.3713798,P
5,79,769.2558209,598.9513943,P
5,80,767.4122189,610.1256193,P
5,81,764.2162483,612.0889741,P
5,82,767.5630637,612.786743,P
5,83,762.0891038,610.8504602,P
5,84,765.8780401,617.7906134,P
5,85,763.9120192,614.2582232,P
5,86,759.3776429,612.8335262,P
5,87,763.029752,619.4449045,P
5,88,763.7971537,618.5648473,P
5,89,767.8687373,628.6098626,P
5,90,765.786222,626.7629315,P
5,91,764.2747204,627.5633772,P
5,92,764.9748452,628.2013112,P
5,93,761.097113,630.1436466,P
5,94,759.7683111,632.0947508,P
5,95,760.9528868,632.8612368,P
5,96,760.6231227,636.3780737,P
5,97,760.3153389,637.9843343,P
6,1,791.7715143,315.3846973,N
6,2,792.3356488,312.0313794,N
6,3,792.6559808,308.2311223,N
6,4,787.3607184,301.2433213,N
6,5,791.5633899,297.4095078,N
6,6,789.3011725,298.6830942,N
6,7,788.4864636,293.5092471,N
6,8,785.1948925,292.5542251,N
6,9,789.0100607,288.6723648,N
6,10,792.053961,285.2387197,N
6,11,793.129575,281.2148856,N
6,12,793.3599106,275.5978527,N
6,13,793.3988043,273.7154181,N
6,14,788.8338729,269.1333679,N
6,15,789.8908022,277.2075775,N
6,16,790.9739467,275.0581078,N
6,17,792.7791048,274.6929006,N
6,18,794.6064762,271.141433,N
6,19,793.507575,263.0909139,N
6,20,797.2142818,260.7557155,N
6,21,795.9385028,259.6100557,N
6,22,797.2119661,254.1761816,N
6,23,795.137643,256.9318869,N
6,24,792.8861167,253.1959741,N
6,25,794.444729,253.2442543,N
6,26,793.3542421,245.1879942,N
6,27,787.3494867,239.9066367,N
6,28,787.5200849,236.7993684,N
6,29,788.6948472,231.5035184,N
6,30,792.7603198,226.5960798,N
6,31,789.9365197,219.0521605,N
6,32,788.1512796,221.0406269,N
6,33,789.7509792,248.7046785,N
6,34,787.1285298,240.5074093,N
6,35,789.7717168,239.5955479,N
6,36,788.5218551,234.2850563,N
6,37,785.0064337,226.5961732,N
6,38,787.0344456,218.7561137,N
6,39,785.7283139,212.2161792,N
6,40,786.2340978,203.3919411,N
6,41,784.5611281,206.1036038,N
6,42,785.5314609,206.2189033,N
6,43,786.7425382,200.9424899,N
6,44,785.5583181,193.2791429,N
6,45,785.7483408,187.5772694,N
6,46,782.6553905,183.50657,N
6,47,786.8671288,184.2801496,N
6,48,787.4827775,175.7236468,N
6,49,787.2003527,169.5727899,N
6,50,786.4462653,161.5014698,N
6,51,786.1327254,154.1417324,N
6,52,786.5482021,149.995271,N
6,53,787.9982721,143.0797177,N
6,54,785.6871127,141.105432,N
6,55,783.3962007,133.1582423,N
6,56,787.1473611,129.6948321,N
6,57,788.3200257,129.5372541,N
6,58,783.3535957,127.3462996,N
6,59,786.2368898,122.0788848,N
6,60,786.6984754,123.4745971,N
6,61,786.4547784,120.7462423,N
6,62,788.4482944,118.3755145,N
6,63,789.2289984,112.4001801,N
6,64,785.6188215,107.9999119,N
6,65,789.3018972,100.6293311,N
6,66,788.5666012,94.88219089,N
6,67,787.7527432,94.93887191,N
6,68,784.992339,92.04641665,N
6,69,790.6878985,91.97435817,N
6,70,785.6388788,85.51040693,N
6,71,785.7917586,83.59507785,N
6,72,790.3189824,79.94653679,N
6,73,789.5492132,82.103644,N
6,74,787.2933216,75.20785204,N
6,75,788.2475313,72.73108952,N
6,76,786.8950263,72.74130187,N
6,77,786.9061029,78.25081484,N
6,78,784.181141,76.43470388,N
6,79,785.9005215,69.80641003,N
6,80,785.6339588,70.05019401,N
6,81,787.6379207,63.91897716,N
6,82,785.9691822,60.46459519,N
6,83,785.4639974,57.74249176,N
6,84,784.7679207,52.85975394,N
6,85,785.0567479,54.28680449,N
6,86,786.1229631,63.16487266,N
6,87,787.4385748,73.82608285,N
6,88,785.08113,72.17217793,N
6,89,782.8156563,71.83304981,N
6,90,781.5610657,66.25956846,N
6,91,781.0642282,55.99041304,N
6,92,786.628684,61.28238387,N
6,93,789.6182939,60.62134528,N
6,94,787.5391003,55.13955259,N
6,95,789.8209485,51.19299003,N
6,96,788.1333592,49.07134516,N
6,97,788.5578937,47.7886827,N
7,1,794.8136793,317.5014486,N
7,2,793.7449345,312.4543239,N
7,3,790.8865305,310.0305065,N
7,4,787.8761897,304.4515049,N
7,5,787.6996141,302.6954874,N
7,6,790.2964428,298.7657453,N
7,7,789.1283517,295.0626586,N
7,8,787.757602,295.2550861,N
7,9,788.4439204,291.137372,N
7,10,793.8558421,287.7568625,N
7,11,794.627516,282.6979442,N
7,12,792.8679113,276.3209657,N
7,13,790.2841121,276.545781,N
7,14,789.8493771,276.3576677,N
7,15,791.9100624,276.1013362,N
7,16,792.9968972,276.5407843,N
7,17,792.9475926,276.4697484,N
7,18,795.071559,265.3241804,N
7,19,794.145908,265.8854912,N
7,20,795.7462049,265.8141984,N
7,21,794.9502734,257.1079808,N
7,22,794.9716672,258.5044019,N
7,23,795.1285663,262.4897696,N
7,24,793.549465,257.5066085,N
7,25,797.9810997,255.1839081,N
7,26,792.8299145,250.109527,N
7,27,789.202237,239.0487698,N
7,28,788.250237,234.7679931,N
7,29,788.4022117,226.7386344,N
7,30,789.7139462,224.4726422,N
7,31,789.570206,223.4633645,N
7,32,789.8070932,221.0508688,N
7,33,786.9955956,248.516472,N
7,34,787.1796873,239.9819125,N
7,35,790.639436,243.2078436,N
7,36,788.1403095,236.0376175,N
7,37,786.8781236,228.0467999,N
7,38,787.2202769,221.4087628,N
7,39,784.0459772,212.6203275,N
7,40,783.7598448,206.2985671,N
7,41,783.3973378,211.2909614,N
7,42,785.6777914,205.7600424,N
7,43,783.4796987,196.6056136,N
7,44,786.9320811,190.4010982,N
7,45,786.8920469,190.0882394,N
7,46,786.143739,190.4102277,N
7,47,784.0135008,183.4576424,N
7,48,788.4195579,176.7181879,N
7,49,786.1570354,172.2587153,N
7,50,789.2521897,166.019639,N
7,51,787.0657067,154.7297914,N
7,52,788.3159826,148.6266962,N
7,53,786.4921989,144.8023599,N
7,54,784.1986315,134.653733,N
7,55,784.5896333,135.2809046,N
7,56,785.5638671,126.0217506,N
7,57,784.1081116,130.2738373,N
7,58,783.8188273,124.370663,N
7,59,785.0731688,119.2376583,N
7,60,788.9427851,119.7773234,N
7,61,787.074108,116.5460994,N
7,62,788.9059037,117.5917737,N
7,63,786.8652969,113.0500972,N
7,64,787.1074156,110.2977936,N
7,65,788.6209828,102.6269435,N
7,66,788.4234431,99.1276676,N
7,67,787.2402713,95.53744887,N
7,68,790.7286712,91.38777156,N
7,69,787.2144167,88.6727941,N
7,70,787.5784533,86.77805159,N
7,71,786.3423756,82.94566338,N
7,72,789.6241514,83.82374296,N
7,73,788.0772609,81.81981863,N
7,74,787.0212651,75.5801962,N
7,75,788.5459139,70.49767965,N
7,76,789.6127339,77.84384791,N
7,77,786.5371001,77.64113998,N
7,78,786.7994987,77.62512531,N
7,79,783.5686711,72.79124995,N
7,80,788.6124771,70.8670438,N
7,81,788.0778784,62.12702032,N
7,82,785.945126,58.20407107,N
7,83,784.0593044,56.40744962,N
7,84,786.6213414,49.33132422,N
7,85,784.9888363,59.56482453,N
7,86,785.9315771,60.61624342,N
7,87,789.5501411,90.41713999,N
7,88,791.5777334,92.24474613,N
7,89,790.5698021,94.13077079,N
7,90,793.0416368,82.29570859,N
7,91,796.5961734,81.63321378,N
7,92,796.8704101,86.62362445,N
7,93,795.7561752,86.4473395,N
7,94,797.7513082,81.98364994,N
7,95,798.487094,81.5200632,N
7,96,799.4975848,84.42404498,N
7,97,801.6628846,81.15694033,N
8,1,778.0595386,340.8442825,N
8,2,777.8473491,336.9293548,N
8,3,776.1355427,330.3635081,N
8,4,777.6614801,327.2096569,N
8,5,779.2038546,326.0220181,N
8,6,777.4339043,316.590739,N
8,7,778.238241,312.9376931,N
8,8,775.9191391,308.3790089,N
8,9,777.2090179,299.3780131,N
8,10,776.2502912,306.6303056,N
8,11,779.9726723,298.820928,N
8,12,779.4646926,279.5066772,N
8,13,774.0066328,263.5255095,N
8,14,779.7718683,260.8224851,N
8,15,779.8451557,253.1509798,N
8,16,779.1301662,253.2666926,N
8,17,781.0111229,252.1643044,N
8,18,780.2309208,259.7581605,N
8,19,776.5409699,261.1195994,N
8,20,782.4733781,266.1020712,N
8,21,782.7094935,260.5752644,N
8,22,783.3040981,255.866842,N
8,23,782.8606145,252.7540921,N
8,24,785.5167407,252.7604031,N
8,25,783.8152006,254.3803438,N
8,26,783.4572167,261.8342882,N
8,27,785.2714011,257.8132342,N
8,28,785.844095,255.4478846,N
8,29,782.6792756,242.5952027,N
8,30,782.7934758,244.5978771,N
8,31,784.4915458,234.3341346,N
8,32,785.147175,229.7444113,N
8,33,792.8810843,250.1636366,N
8,34,792.0300817,262.2696728,N
8,35,797.6582481,262.2073238,N
8,36,795.5753448,259.5552924,N
8,37,793.7430324,257.4539689,N
8,38,796.018175,255.4990006,N
8,39,794.7872364,252.8310803,N
8,40,792.2283295,243.9874212,N
8,41,793.3920052,242.5058118,N
8,42,790.1331082,242.1345917,N
8,43,792.7679159,243.8626861,N
8,44,792.6093038,236.3635653,N
8,45,789.3564975,227.9274001,N
8,46,791.5231172,236.0069868,N
8,47,791.6793458,229.6067066,N
8,48,791.585148,218.4752067,N
8,49,791.7953878,212.3559483,N
8,50,792.7255764,205.4947962,N
8,51,793.5366176,201.2212265,N
8,52,790.5651777,196.7960314,N
8,53,792.3764443,191.7683153,N
8,54,790.1502158,185.218329,N
8,55,793.1126578,178.6439736,N
8,56,792.8240354,180.4580659,N
8,57,792.599334,178.7879656,N
8,58,791.5924172,173.2653743,N
8,59,791.8146096,171.9836984,N
8,60,791.3085089,167.6378072,N
8,61,791.9866293,167.3395922,N
8,62,792.9354977,164.6802163,N
8,63,793.6411525,163.5526152,N
8,64,790.0228625,156.9790659,N
8,65,792.3196291,154.9966428,N
8,66,791.8038024,156.2507693,N
8,67,790.8719053,154.0117952,N
8,68,792.8325746,147.2924001,N
8,69,794.5264137,143.4234377,N
8,70,794.1690891,142.9629372,N
8,71,793.9887429,135.7315954,N
8,72,794.4214383,137.6600671,N
8,73,792.0968285,131.9023618,N
8,74,790.056925,130.3353043,N
8,75,790.3516004,136.0658218,N
8,76,787.547743,128.5790462,N
8,77,789.9564477,133.7541823,N
8,78,789.8321453,132.0273019,N
8,79,796.7609098,124.348462,N
8,80,793.3523367,118.4614782,N
8,81,795.0664814,110.4282513,N
8,82,796.1423751,107.5962182,N
8,83,794.758158,99.58856602,N
8,84,789.6983588,96.17034347,N
8,85,791.0197076,94.23476472,N
8,86,791.5441246,96.38005454,N
8,87,793.0245862,106.8171076,N
8,88,793.5396316,106.8944337,N
8,89,793.6039745,107.1664275,N
8,90,796.9697635,108.714436,N
8,91,788.0227077,108.6509227,N
8,92,787.4948015,110.9469035,N
8,93,790.4026878,103.3239383,N
8,94,791.8720708,104.7143848,N
8,95,790.6061768,98.83683362,N
8,96,788.8312436,97.30801631,N
8,97,788.6831835,100.876511,N
9,1,788.5878327,349.852692,N
9,2,789.4505626,344.54827,N
9,3,792.2919624,346.1917589,N
9,4,790.5457477,341.5950992,N
9,5,792.2484038,336.8650506,N
9,6,792.0160098,333.1458609,N
9,7,789.5357931,334.8758001,N
