Track n,Slice n,X,Y,TGF
2,81,780.8867006,186.1234806,P
2,82,785.4937066,190.1159508,P
2,83,788.5174639,191.3835279,P
2,84,791.0949231,183.3431053,P
2,85,791.1383431,175.2833567,P
2,86,783.1373053,183.9918628,P
2,87,784.2684,184.22207,P
2,88,784.3186226,179.2750838,P
2,89,783.0736473,184.3521205,P
2,90,782.4487141,193.631695,P
2,91,779.7956103,190.3960218,P
2,92,787.6185088,197.4916722,P
2,93,789.855705,186.9119682,P
2,94,788.6192552,188.7417211,P
2,95,787.4381572,187.6773857,P
2,96,789.5861415,188.2032383,P
2,97,792.3234494,183.4728837,P
3,1,777.2360351,343.592145,P
3,2,778.9074173,335.1225143,P
3,3,778.1650081,328.0518,P
3,4,780.3088649,326.7309886,P
3,5,778.7343493,322.4713703,P
3,6,778.1493051,321.900247,P
3,7,778.876026,310.8756268,P
3,8,777.3798789,303.0161518,P
3,9,782.3707695,306.2726391,P
3,10,780.9557381,308.3129015,P
3,11,778.7770734,299.7765122,P
3,12,770.9868054,272.896211,P
3,13,773.2545371,264.5055669,P
3,14,775.812082,259.5235554,P
3,15,776.8551172,255.6819935,P
3,16,778.4671263,255.6644335,P
3,17,778.5364477,256.262567,P
3,18,779.8369753,260.2051143,P
3,19,780.2160061,261.9439734,P
3,20,780.1424625,262.1474289,P
3,21,780.8308207,260.8522873,P
3,22,781.7432751,256.5307235,P
3,23,780.9064905,256.8961582,P
3,24,783.0728817,259.3557928,P
3,25,785.0091511,258.1266569,P
3,26,791.4656458,259.393566,P
3,27,782.2118245,278.253131,P
3,28,779.9715771,282.9221816,P
3,29,782.1546917,273.6431688,P
3,30,783.4797406,270.0081888,P
3,31,784.0584135,261.950038,P
3,32,784.1273643,265.1056764,P
3,33,783.9981825,277.91302,P
3,34,788.2612567,291.2529995,P
3,35,783.5395811,294.2631234,P
3,36,783.6425292,293.3300688,P
3,37,783.790541,295.1967433,P
3,38,783.9816136,295.1194635,P
3,39,781.0112925,289.1363574,P
3,40,784.1520972,287.3447525,P
3,41,784.0463524,289.002476,P
3,42,782.6847621,287.9232636,P
3,43,782.0578364,295.6707622,P
3,44,781.9163424,296.2240955,P
3,45,783.5654713,290.3369021,P
3,46,781.8043905,288.3236159,P
3,47,784.3984487,292.6475081,P
3,48,783.4287642,286.02186,P
3,49,781.9567429,276.1969073,P
3,50,783.2306752,275.9153843,P
3,51,784.7951338,274.0213681,P
3,52,785.0439145,270.9681874,P
3,53,784.6186117,272.4327008,P
3,54,781.2732448,266.3672695,P
3,55,780.6622543,263.6771705,P
3,56,780.6767333,260.8527794,P
3,57,783.285484,260.3148785,P
3,58,782.9450081,263.6327014,P
3,59,783.0278783,256.5686645,P
3,60,783.0158059,256.5429294,P
3,61,785.2443785,255.5369642,P
3,62,787.7107196,258.8617281,P
3,63,783.5747929,257.3854757,P
3,64,783.8142655,253.7135502,P
3,65,791.2388022,249.9981318,P
3,66,790.3705916,240.0336252,P
3,67,788.2881799,239.7931517,P
3,68,786.4134959,237.6681403,P
3,69,789.9304799,226.3594487,P
3,70,790.5840108,232.5501861,P
3,71,790.8172655,231.9060873,P
3,72,789.2136472,231.6027649,P
3,73,788.6103676,231.6320647,P
3,74,791.7298596,223.5355736,P
3,75,786.6742997,220.7993698,P
3,76,787.98069,218.8811044,P
3,77,786.7736053,220.5436695,P
3,78,787.5626833,214.500306,P
3,79,790.1022834,209.2661417,P
3,80,792.9911807,207.8850388,P
3,81,793.5786718,210.0265202,P
3,82,791.4918013,210.606695,P
3,83,789.7332834,213.2464318,P
3,84,788.9794759,215.2874553,P
3,85,788.6906627,219.6187636,P
3,86,789.1582877,218.5898457,P
3,87,786.2334341,212.3933308,P
3,88,788.6769397,212.976358,P
3,89,792.6448519,209.5745326,P
3,90,793.0594192,213.9222029,P
3,91,795.2975873,213.2557018,P
3,92,796.8748693,210.1441751,P
3,93,791.0106303,209.5600369,P
3,94,784.4004818,209.7873547,P
3,95,783.0541913,203.2002575,P
3,96,783.6452874,203.6016955,P
3,97,789.9625347,207.5973391,P
4,1,755.962297,537.5392526,P
4,2,753.0101753,547.2899835,P
4,3,758.8283587,542.5128682,P
4,4,758.6429146,546.6611722,P
4,5,753.4785174,543.9462823,P
4,6,754.6817132,545.150243,P
4,7,754.7577941,551.1494125,P
4,8,755.9657802,550.0546823,P
4,9,749.4964165,554.1114258,P
4,10,752.2407713,557.9045538,P
4,11,750.7859412,550.5262337,P
4,12,754.9261011,552.3959253,P
4,13,755.3109046,552.172029,P
4,14,752.8407354,555.7275881,P
4,15,753.708702,554.4563537,P
4,16,750.9347053,556.1315776,P
4,17,760.2744095,555.6748917,P
4,18,758.9868102,563.7998989,P
4,19,756.8924908,569.3433246,P
4,20,758.3651472,570.3353469,P
4,21,760.9673198,565.3452854,P
4,22,756.491035,571.1058493,P
4,23,755.1787622,564.998807,P
4,24,752.3472289,572.7128243,P
4,25,753.8368689,569.4033251,P
4,26,756.7834718,576.0353596,P
4,27,758.1238132,573.970027,P
4,28,755.4938069,577.1047375,P
4,29,757.5316317,574.4269712,P
4,30,758.4031363,578.7554483,P
4,31,762.1953372,578.5188635,P
4,32,755.0913382,575.5962826,P
4,33,749.7155229,548.3972397,P
4,34,752.8798158,541.3353023,P
4,35,753.8646908,540.022513,P
4,36,752.5262352,544.4717233,P
4,37,759.2855356,550.0386478,P
4,38,756.6024296,548.1333608,P
4,39,753.3680515,540.1265039,P
4,40,755.6750331,539.5474027,P
4,41,757.1158451,541.7284062,P
4,42,754.0503527,542.8740591,P
4,43,753.5080466,541.9372333,P
4,44,750.7109166,543.5917517,P
4,45,754.0520419,543.0458653,P
4,46,754.6882881,544.9436503,P
4,47,759.156589,542.6225495,P
4,48,757.5932701,546.5544859,P
4,49,765.2084786,545.0901804,P
4,50,760.3667617,546.5891877,P
4,51,759.5295276,549.5699566,P
4,52,760.3718707,550.4446745,P
4,53,759.6949948,548.5038852,P
4,54,761.0318925,553.6784945,P
4,55,762.3851545,553.8684281,P
4,56,757.3826216,554.6077784,P
4,57,756.6824692,554.2664227,P
4,58,754.921913,556.5591743,P
4,59,756.8639434,555.7480898,P
4,60,756.3593261,556.0857479,P
4,61,761.4414788,559.9422708,P
4,62,758.3293921,558.4500572,P
4,63,764.1435412,560.8076854,P
4,64,757.5765797,560.4003301,P
4,65,758.2597334,557.9802743,P
4,66,757.1317537,560.6814892,P
4,67,755.9641897,560.4045499,P
4,68,753.8804256,554.7749454,P
4,69,753.6551312,567.631373,P
4,70,759.703143,569.1884591,P
4,71,758.9820457,568.1924843,P
4,72,762.4067172,565.3395313,P
4,73,763.6876767,569.978156,P
4,74,760.4776268,567.4582479,P
4,75,761.7915796,568.4529715,P
4,76,762.9069966,569.240911,P
4,77,761.5963365,576.247653,P
4,78,765.3538059,579.3805249,P
4,79,764.4015366,584.0205321,P
4,80,760.8622456,578.875408,P
4,81,770.146521,583.2179927,P
4,82,767.5476085,587.6582339,P
4,83,764.2196934,587.1749643,P
4,84,764.7317896,586.5850879,P
4,85,759.1319771,587.8269291,P
4,86,767.5472516,589.5456962,P
4,87,761.9619336,590.4164464,P
4,88,763.5111351,588.1547308,P
4,89,761.6480352,592.2025353,P
4,90,764.7068758,599.3318814,P
4,91,766.0734699,600.0180744,P
4,92,768.7702691,602.8557821,P
4,93,766.8454586,605.266006,P
4,94,765.6137969,603.8733899,P
4,95,764.7776179,601.025584,P
4,96,764.8937519,605.0687025,P
4,97,765.1950095,600.6340767,P
5,1,753.9631715,550.7013376,P
5,2,755.3492934,550.3239974,P
5,3,754.3488948,552.1390513,P
5,4,754.4285747,552.7672665,P
5,5,752.6945336,550.6983552,P
5,6,754.5311102,551.6656647,P
5,7,754.3664711,551.9155286,P
5,8,754.3763417,553.1674082,P
5,9,752.8820924,552.2933589,P
5,10,754.9081193,552.1597095,P
5,11,752.254406,550.6275773,P
5,12,752.9056771,551.6944142,P
5,13,756.826144,551.9378014,P
5,14,747.3857938,559.2140707,P
5,15,752.8872279,558.8649065,P
5,16,754.9110452,560.7245009,P
5,17,756.3928733,568.2834228,P
5,18,753.0864561,576.3096107,P
5,19,759.3655529,575.945566,P
5,20,757.0087805,573.1556666,P
5,21,759.2954599,575.6632007,P
5,22,756.5039523,576.8785069,P
5,23,761.8642424,577.1653141,P
5,24,761.1992285,581.9877172,P
5,25,759.7099112,581.213447,P
5,26,761.5921267,583.2563135,P
5,27,759.1504885,583.3610325,P
5,28,761.8753307,579.351806,P
5,29,762.7354431,583.1957247,P
5,30,761.3361102,584.1292012,P
5,31,757.1013062,580.167182,P
5,32,759.2548491,576.848543,P
5,33,751.5449551,560.3426855,P
5,34,748.7014768,541.6053363,P
5,35,751.8192631,545.8614618,P
5,36,753.4965523,545.4344882,P
5,37,756.9449196,553.4077768,P
5,38,757.4273765,547.240262,P
5,39,762.0146688,555.1208135,P
5,40,760.1882484,562.3403565,P
5,41,765.5236786,567.1100059,P
5,42,764.4762612,565.4732861,P
5,43,763.7566598,568.5935127,P
5,44,763.0576409,572.2739897,P
5,45,764.4966471,572.2199761,P
5,46,763.6599091,572.1387995,P
5,47,761.606099,575.5024488,P
5,48,759.6475042,575.1699095,P
5,49,760.6631835,577.2657138,P
5,50,759.0446497,577.3664814,P
5,51,756.9777243,585.5745933,P
5,52,754.7987539,582.4834644,P
5,53,755.3048798,584.8989941,P
5,54,756.1932307,584.9647061,P
5,55,754.414992,584.2317279,P
5,56,763.0219888,585.5980002,P
5,57,752.2921172,589.7205794,P
5,58,760.9016558,590.731381,P
5,59,757.5387089,594.5716665,P
5,60,755.4488508,593.7453169,P
5,61,752.9525825,595.9793646,P
5,62,754.4601175,596.7947368,P
5,63,760.04395,595.1604945,P
5,64,758.0668362,592.1577921,P
5,65,759.5935729,597.626429,P
5,66,762.114806,597.2855112,P
5,67,771.2005437,591.4507058,P
5,68,765.820445,597.8058431,P
5,69,767.307477,598.5360706,P
5,70,768.347503,594.8786709,P
5,71,772.6930598,597.3709714,P
5,72,760.1148691,598.7099328,P
5,73,765.3624614,594.0771493,P
5,74,761.8486771,589.681931,P
5,75,765.2192722,591.5510514,P
5,76,767.5450922,596.8661516,P
5,77,768.661184,599.4604502,P
5,78,768.9835456,604.3563008,P
5,79,768.750406,598.130429,P
5,80,769.2458586,610.7999901,P
5,81,764.0999853,611.3557437,P
5,82,765.2703254,612.051925,P
5,83,762.9078044,610.1971649,P
5,84,765.109051,619.5608047,P
5,85,761.5974516,613.7086502,P
5,86,759.6225551,610.9618271,P
5,87,766.4086978,619.258244,P
5,88,763.9262795,617.4448448,P
5,89,766.9327589,627.5943305,P
5,90,765.2749088,626.7828242,P
5,91,765.0350737,628.3935661,P
5,92,765.0071511,627.2646521,P
5,93,761.1876805,632.8403692,P
5,94,759.6266261,632.9880353,P
5,95,761.8025923,633.0164906,P
5,96,762.6724865,635.7191272,P
5,97,760.5056065,637.5254913,P
6,1,791.4603512,315.5262503,N
6,2,792.5546722,312.1338861,N
6,3,791.0646773,308.0676418,N
6,4,789.597011,301.9441272,N
6,5,790.650295,297.6034283,N
6,6,789.8079391,301.0367743,N
6,7,788.5459432,294.2841036,N
6,8,787.1002037,293.6573013,N
6,9,787.842743,288.4446056,N
6,10,790.2942891,284.1063214,N
6,11,793.5049053,280.9678765,N
6,12,793.0918431,274.7475327,N
6,13,791.699871,275.9307296,N
6,14,788.9611313,268.1009842,N
6,15,790.1071391,277.4898434,N
6,16,789.1902105,273.9544451,N
6,17,791.962702,272.9275632,N
6,18,793.4294538,271.0846094,N
6,19,793.2717901,264.2454436,N
6,20,797.3512985,261.8668772,N
6,21,795.4893738,257.9850788,N
6,22,795.1774497,255.899543,N
6,23,794.4788658,255.957852,N
6,24,792.8282501,254.6227969,N
6,25,793.8384908,252.3057938,N
6,26,795.7374129,246.607306,N
6,27,788.0976182,240.6640645,N
6,28,787.367732,236.6997929,N
6,29,786.1940852,229.2338698,N
6,30,789.6724139,226.7415472,N
6,31,791.4287726,218.0630723,N
6,32,790.0834007,220.5223952,N
6,33,791.0882305,248.5066967,N
6,34,786.3440472,241.1849095,N
6,35,790.0878346,240.6125159,N
6,36,788.3960821,232.8493016,N
6,37,786.3195445,227.5831665,N
6,38,787.9758436,218.7920076,N
6,39,785.9505327,213.3789177,N
6,40,785.3386619,204.0061425,N
6,41,784.4444409,205.9016919,N
6,42,786.1291399,203.6911527,N
6,43,788.1488459,199.5032674,N
6,44,786.4360762,195.1248958,N
6,45,783.5467741,186.9400461,N
6,46,784.9655237,182.9792443,N
6,47,785.9868351,185.1153132,N
6,48,787.7777776,174.5780024,N
6,49,789.6142089,169.1617293,N
6,50,785.2969707,161.4785356,N
6,51,788.5737512,155.1854294,N
6,52,786.1890723,151.5954128,N
6,53,786.2546849,142.9636585,N
6,54,785.9747926,141.3675282,N
6,55,784.4540868,132.2467594,N
6,56,786.0038994,128.8810143,N
6,57,788.912821,131.7589429,N
6,58,783.4391933,126.5664218,N
6,59,785.3097476,120.5884747,N
6,60,786.0164074,123.3111141,N
6,61,787.8896224,121.2760703,N
6,62,787.4718779,116.1830429,N
6,63,789.1300019,111.0696072,N
6,64,786.9504834,106.3731644,N
6,65,788.1978807,102.6453748,N
6,66,788.4552378,97.04027579,N
6,67,788.0362772,96.47117375,N
6,68,786.6041838,89.98742192,N
6,69,791.4648897,92.33406685,N
6,70,788.0296931,85.86532389,N
6,71,789.6700267,84.45918527,N
6,72,789.1265993,83.31212432,N
6,73,788.872979,78.41527598,N
6,74,786.7639257,76.05367391,N
6,75,790.5058424,74.45483937,N
6,76,785.0796559,73.11711588,N
6,77,787.2509699,79.55637025,N
6,78,785.303231,78.18928958,N
6,79,786.1658993,69.50286268,N
6,80,786.9321065,69.7340811,N
6,81,787.8076189,63.54324193,N
6,82,786.7044337,57.81547055,N
6,83,784.8516937,56.87175357,N
6,84,786.9713074,54.37022196,N
6,85,783.7448082,55.97290645,N
6,86,785.9097271,63.97569963,N
6,87,787.1238988,74.67174411,N
6,88,783.7884654,74.44142628,N
6,89,782.5352725,71.65984583,N
6,90,781.8966812,67.46033383,N
6,91,781.9854036,55.41281733,N
6,92,786.0814059,58.2264634,N
6,93,789.4756113,58.98767337,N
6,94,787.5334951,57.34486289,N
6,95,790.8769042,52.85233216,N
6,96,786.8564486,50.95574001,N
6,97,790.7648212,46.82928808,N
7,1,791.954276,316.7237743,N
7,2,792.8450795,312.1919366,N
7,3,788.8449148,307.3430129,N
7,4,788.4221679,305.5366936,N
7,5,786.1965902,301.0684095,N
7,6,788.9779078,298.8689754,N
7,7,788.8391644,296.1706735,N
7,8,786.1363587,296.5631408,N
7,9,787.2227275,291.8844543,N
7,10,792.8070134,288.8428322,N
7,11,792.6220327,280.4812567,N
7,12,791.3733812,277.9747978,N
7,13,790.6084658,278.5911847,N
7,14,789.7053725,276.0928877,N
7,15,790.6768938,275.674175,N
7,16,790.3889802,276.4679989,N
7,17,793.1544705,278.1521316,N
7,18,795.00148,267.2770918,N
7,19,794.1798148,266.309481,N
7,20,795.1573537,264.6247681,N
7,21,795.5037337,257.8976562,N
7,22,795.514551,258.4388746,N
7,23,796.7571032,261.9555582,N
7,24,795.5908462,257.8500245,N
7,25,794.7903076,254.1015824,N
7,26,794.3803641,249.5243629,N
7,27,787.5212912,238.5560742,N
7,28,789.1386397,233.9932921,N
7,29,787.4291829,227.106827,N
7,30,789.9066092,225.1549869,N
7,31,790.4639925,223.1198088,N
7,32,788.2710882,220.6857547,N
7,33,790.0793395,247.7000954,N
7,34,788.4104543,240.2696469,N
7,35,791.309439,241.842446,N
7,36,786.5918135,237.037271,N
7,37,788.4029605,227.7345706,N
7,38,785.3849838,219.5522116,N
7,39,785.9687676,211.6993702,N
7,40,784.6748296,208.3025561,N
7,41,785.4774118,212.6713468,N
7,42,783.4036385,205.0614443,N
7,43,783.851292,197.0056984,N
7,44,786.0166083,189.8104534,N
7,45,785.9089994,190.68041,N
7,46,785.459296,191.1104347,N
7,47,786.5022475,182.7829896,N
7,48,785.2717245,176.4536613,N
7,49,785.2108318,170.2017951,N
7,50,787.2785899,165.121769,N
7,51,786.9246333,154.947842,N
7,52,788.7419926,148.209033,N
7,53,785.8165841,144.8405698,N
7,54,783.5386501,137.4747629,N
7,55,783.1597686,137.0263997,N
7,56,786.4709814,128.5532747,N
7,57,784.7143401,128.2674459,N
7,58,785.3650818,123.6985378,N
7,59,784.674467,118.2911684,N
7,60,788.522451,122.2150877,N
7,61,787.3884406,119.9157201,N
7,62,789.6421911,119.8522167,N
7,63,787.8834934,114.2678678,N
7,64,788.2939445,111.1903607,N
7,65,788.5265017,104.101578,N
7,66,787.8332875,99.18832769,N
7,67,790.6543455,96.95939114,N
7,68,788.6557936,93.53196792,N
7,69,788.6937121,86.81736155,N
7,70,786.0971927,87.06698853,N
7,71,784.6230401,82.49402742,N
7,72,789.9867432,83.38285677,N
7,73,789.7459392,82.06960778,N
7,74,787.709188,74.89315957,N
7,75,788.8262813,72.99306645,N
7,76,788.0193534,77.18792906,N
7,77,786.9654693,77.79492961,N
7,78,787.0675018,73.76369037,N
7,79,785.7548986,71.69578606,N
7,80,787.7937421,68.77060352,N
7,81,788.2222892,63.63066147,N
7,82,785.5567577,58.9811457,N
7,83,786.6837254,57.78941444,N
7,84,786.3412227,52.16451463,N
7,85,784.4433061,61.20370203,N
7,86,786.3732105,61.67762521,N
7,87,788.1649756,88.42876916,N
7,88,791.0577964,90.96551206,N
7,89,791.4912751,91.13403575,N
7,90,794.7415399,81.88796704,N
7,91,797.8617898,80.45994729,N
7,92,798.8974828,85.77781364,N
7,93,798.7034024,88.56698762,N
7,94,800.6491862,81.9279332,N
7,95,800.3687045,83.51702359,N
7,96,799.0621393,83.49049972,N
7,97,799.7758705,81.3358743,N
8,1,778.6733079,339.8063133,N
8,2,776.3690774,335.9034364,N
8,3,776.2969537,328.7648418,N
8,4,778.1343035,326.319392,N
8,5,777.2796106,326.8563134,N
8,6,779.0222713,315.2290942,N
8,7,776.3540465,314.0189975,N
8,8,776.1401726,308.7204264,N
8,9,776.5822494,297.7666396,N
8,10,777.990041,303.0597585,N
8,11,780.6766551,299.2914285,N
8,12,778.7492688,283.0107492,N
8,13,774.9956991,261.1737198,N
8,14,779.8666282,262.5996144,N
8,15,780.703802,255.1663655,N
8,16,780.2436731,253.9311109,N
8,17,781.8955166,252.704739,N
8,18,782.1922364,260.999558,N
8,19,777.5134752,261.2996391,N
8,20,781.7526186,265.4376644,N
8,21,783.2835121,258.9449066,N
8,22,781.847432,255.4647356,N
8,23,784.7260172,252.4423432,N
8,24,784.6359315,254.0712525,N
8,25,783.9200436,253.2990867,N
8,26,785.8001881,263.0893159,N
8,27,783.3579552,256.9578709,N
8,28,783.7851858,256.9134436,N
8,29,781.8080838,245.6943175,N
8,30,783.0527417,243.2140842,N
8,31,783.8232078,236.3730885,N
8,32,783.5635046,232.404001,N
8,33,791.7588287,251.3849597,N
8,34,794.2896728,262.467193,N
8,35,797.135605,263.4164358,N
8,36,793.8908263,260.9004583,N
8,37,794.7372532,257.3136893,N
8,38,796.4164289,254.2959723,N
8,39,791.6902045,252.7806841,N
8,40,793.6634006,245.8606874,N
8,41,791.1932769,241.8050169,N
8,42,790.0599231,242.1213118,N
8,43,793.8469754,240.6611821,N
8,44,789.2761679,235.5027752,N
8,45,789.8620984,228.9870891,N
8,46,791.0301012,234.6749432,N
8,47,791.4251849,226.7307795,N
8,48,794.0202729,215.5485672,N
8,49,791.894109,212.8755917,N
8,50,791.513155,206.4099926,N
8,51,791.4586206,200.4499174,N
8,52,791.1666907,197.7176727,N
8,53,791.1891831,192.1645149,N
8,54,791.9572387,184.6467722,N
8,55,792.2636162,177.9333733,N
8,56,791.2300565,177.8209319,N
8,57,792.075608,178.9796505,N
8,58,793.6777761,173.9850365,N
8,59,790.390145,171.6457745,N
8,60,791.9943542,169.7302515,N
8,61,792.2311023,168.9405106,N
8,62,792.5425536,164.8397647,N
8,63,792.1819648,163.1953767,N
8,64,791.1920293,158.3945849,N
8,65,792.3565669,154.4733177,N
8,66,791.9387176,157.5267535,N
8,67,790.5119156,153.4600589,N
8,68,793.2315818,146.891241,N
8,69,794.5800663,140.7843048,N
8,70,796.4673949,143.9462857,N
8,71,793.5058229,134.2652247,N
8,72,795.3773524,135.8919532,N
8,73,793.7712566,132.3593889,N
8,74,790.5774553,133.0222078,N
8,75,791.6767351,136.3511427,N
8,76,789.2636071,128.1055379,N
8,77,790.4939892,133.5341293,N
8,78,790.2199226,130.9460656,N
8,79,798.091581,125.6779239,N
8,80,793.8588989,118.3160885,N
8,81,795.7393359,110.4055227,N
8,82,795.5347814,107.1349346,N
8,83,797.770186,101.7019535,N
8,84,789.1142281,97.93005443,N
8,85,790.9719281,95.38958232,N
8,86,789.8667719,96.22009707,N
8,87,795.3279624,106.9446116,N
8,88,795.531512,107.8472517,N
8,89,792.2779118,107.0458369,N
8,90,796.317689,109.5912884,N
8,91,789.062974,107.7037092,N
8,92,786.934889,108.307929,N
8,93,790.8238353,104.7260712,N
8,94,789.6780429,103.9518294,N
8,95,791.2560208,98.40876928,N
8,96,785.8075725,96.51307337,N
8,97,788.8615677,100.1115404,N
9,1,788.9541407,347.8802422,N
9,2,790.6789395,343.2358647,N
9,3,788.2077861,344.029281,N
9,4,788.2417429,342.6749115,N
9,5,791.5229989,337.0354599,N
9,6,792.1342806,332.314641,N
9,7,789.9530859,332.5718881,N
9,8,790.5694326,328.4289406,N
